"","depth_mm","Ti"
"X2701",277.5,23.5089285714286
"X2702",277.6,23.3928571428571
"X2703",277.7,24.9615384615385
"X2704",277.8,23.1538461538462
"X2705",277.9,19.6415094339623
"X2706",278,20.8349514563107
"X2707",278.1,17.5904761904762
"X2708",278.2,16.65
"X2709",278.3,17.5339805825243
"X2710",278.4,19.3009708737864
"X2711",278.5,21.4455445544554
"X2712",278.6,23.4555555555556
"X2713",278.7,24.1111111111111
"X2714",278.8,21.3333333333333
"X2715",278.9,19.75
"X2716",279,18.35
"X2717",279.1,18.4731182795699
"X2718",279.2,16.0736842105263
"X2719",279.3,16.4639175257732
"X2720",279.4,15.9894736842105
"X2721",279.5,16.4526315789474
"X2722",279.6,16.967032967033
"X2723",279.7,15.9247311827957
"X2724",279.8,18.1595744680851
"X2725",279.9,18.8977272727273
"X2726",280,19.4883720930233
"X2727",280.1,20.1075268817204
"X2728",280.2,16.8222222222222
"X2729",280.3,16.73
"X2730",280.4,14.5851063829787
"X2731",280.5,15.8426966292135
"X2732",280.6,15.6511627906977
"X2733",280.7,14.6024096385542
"X2734",280.8,12.6516853932584
"X2735",280.9,12.8817204301075
"X2736",281,11.9354838709677
"X2737",281.1,11.2916666666667
"X2738",281.2,10.1153846153846
"X2739",281.3,8.98837209302326
"X2740",281.4,9.175
"X2741",281.5,6.8804347826087
"X2742",281.6,8.09756097560976
"X2743",281.7,11.5324675324675
"X2744",281.8,7.21686746987952
"X2745",281.9,9.08433734939759
"X2746",282,8.25609756097561
"X2747",282.1,9.51898734177215
"X2748",282.2,6.41860465116279
"X2749",282.3,5.30588235294118
"X2750",282.4,6.44303797468354
"X2751",282.5,6.95454545454545
"X2752",282.6,9.69444444444444
"X2753",282.7,5.01149425287356
"X2754",282.8,4.45454545454545
"X2755",282.9,6.29113924050633
"X2756",283,8.01282051282051
"X2757",283.1,6.20481927710843
"X2758",283.2,6.5
"X2759",283.3,6.40217391304348
"X2760",283.4,6.70114942528736
"X2761",283.5,7.78082191780822
"X2762",283.6,8.08139534883721
"X2763",283.7,7.68421052631579
"X2764",283.8,5.36263736263736
"X2765",283.9,6.57142857142857
"X2766",284,6.96774193548387
"X2767",284.1,7.26966292134831
"X2768",284.2,10.716049382716
"X2769",284.3,8.70886075949367
"X2770",284.4,7.10975609756098
"X2771",284.5,7.18518518518519
"X2772",284.6,7.26373626373626
"X2773",284.7,7.93670886075949
"X2774",284.8,7.91463414634146
"X2775",284.9,10.1710526315789
"X2776",285,7.67469879518072
"X2777",285.1,9.57142857142857
"X2778",285.2,8.51648351648352
"X2779",285.3,8.92631578947368
"X2780",285.4,8.01176470588235
"X2781",285.5,9.21590909090909
"X2782",285.6,10.4166666666667
"X2783",285.7,8.27472527472528
"X2784",285.8,9.17977528089888
"X2785",285.9,10.6489361702128
"X2786",286,11.873786407767
"X2787",286.1,11.2571428571429
"X2788",286.2,13.5625
"X2789",286.3,12.1132075471698
"X2790",286.4,13.5142857142857
"X2791",286.5,13.2792792792793
"X2792",286.6,15.3394495412844
"X2793",286.7,13.6944444444444
"X2794",286.8,11.6636363636364
"X2795",286.9,13.0849056603774
"X2796",287,12.3584905660377
"X2797",287.1,13.3737373737374
"X2798",287.2,11.122641509434
"X2799",287.3,12.1428571428571
"X2800",287.4,12.0571428571429
"X2801",287.5,12.622641509434
"X2802",287.6,13.6764705882353
"X2803",287.7,11.6728971962617
"X2804",287.8,14.2056074766355
"X2805",287.9,14.5
"X2806",288,12.5675675675676
"X2807",288.1,12.5145631067961
"X2808",288.2,11.6981132075472
"X2809",288.3,11.47
"X2810",288.4,9.21904761904762
"X2811",288.5,11.6037735849057
"X2812",288.6,10.9363636363636
"X2813",288.7,10.8981481481481
"X2814",288.8,12.7714285714286
"X2815",288.9,14.0571428571429
"X2816",289,13.9636363636364
"X2817",289.1,15.2454545454545
"X2818",289.2,13.6545454545455
"X2819",289.3,14.411214953271
"X2820",289.4,14.0392156862745
"X2821",289.5,13.4311926605505
"X2822",289.6,12.6666666666667
"X2823",289.7,12.4285714285714
"X2824",289.8,10.9263157894737
"X2825",289.9,11.7894736842105
"X2826",290,9.73469387755102
"X2827",290.1,9.79381443298969
"X2828",290.2,10.2127659574468
"X2829",290.3,10.4257425742574
"X2830",290.4,9.15841584158416
"X2831",290.5,9.20879120879121
"X2832",290.6,8.2970297029703
"X2833",290.7,10.2666666666667
"X2834",290.8,8.92222222222222
"X2835",290.9,8.62365591397849
"X2836",291,9.87096774193548
"X2837",291.1,7.38144329896907
"X2838",291.2,8.06593406593407
"X2839",291.3,8.26666666666667
"X2840",291.4,9.68817204301075
"X2841",291.5,9.82828282828283
"X2842",291.6,8.54166666666667
"X2843",291.7,22.2898550724638
"X2844",291.8,21.3627450980392
"X2845",291.9,21.2816901408451
"X2846",292,19.7302325581395
"X2847",292.1,20.4182692307692
"X2848",292.2,17.8518518518519
"X2849",292.3,18.5436893203883
"X2850",292.4,17.6923076923077
"X2851",292.5,18.6076555023923
"X2852",292.6,16.6619718309859
"X2853",292.7,16.1184834123223
"X2854",292.8,16.3537735849057
"X2855",292.9,16.2388059701493
"X2856",293,16.347619047619
"X2857",293.1,14.8851674641148
"X2858",293.2,13.3894230769231
"X2859",293.3,14.2975609756098
"X2860",293.4,14.3428571428571
"X2861",293.5,13.9903381642512
"X2862",293.6,11.6214953271028
"X2863",293.7,11.3221153846154
"X2864",293.8,12.9904306220096
"X2865",293.9,13.2019704433498
"X2866",294,12.69
"X2867",294.1,10.654028436019
"X2868",294.2,10.5217391304348
"X2869",294.3,10.1830985915493
"X2870",294.4,10.3333333333333
"X2871",294.5,9.31308411214953
"X2872",294.6,8.88516746411483
"X2873",294.7,9.85853658536585
"X2874",294.8,10.075
"X2875",294.9,10.4417475728155
"X2876",295,9.01923076923077
"X2877",295.1,10.180487804878
"X2878",295.2,11.9952153110048
"X2879",295.3,10.9665071770335
"X2880",295.4,10.1148325358852
"X2881",295.5,10.8
"X2882",295.6,10.7536945812808
"X2883",295.7,10.1287128712871
"X2884",295.8,10.0854271356784
"X2885",295.9,9.95145631067961
"X2886",296,10.7417840375587
"X2887",296.1,10.7486910994764
"X2888",296.2,9.70873786407767
"X2889",296.3,11.8762376237624
"X2890",296.4,11.125
"X2891",296.5,11.4487804878049
"X2892",296.6,11.3418367346939
"X2893",296.7,11.8095238095238
"X2894",296.8,13.2200956937799
"X2895",296.9,13.3671497584541
"X2896",297,13.412037037037
"X2897",297.1,13.5023041474654
"X2898",297.2,13.4811320754717
"X2899",297.3,15.7632850241546
"X2900",297.4,14.9009433962264
"X2901",297.5,13.7096774193548
"X2902",297.6,14.0224215246637
"X2903",297.7,13.7136363636364
"X2904",297.8,15.2748815165877
"X2905",297.9,14.1707317073171
"X2906",298,12.2559241706161
"X2907",298.1,14.1895734597156
"X2908",298.2,13.924882629108
"X2909",298.3,14.041095890411
"X2910",298.4,14.9617224880383
"X2911",298.5,16.6574074074074
"X2912",298.6,15.7339449541284
"X2913",298.7,16.2442396313364
"X2914",298.8,16.6790697674419
"X2915",298.9,17.8954545454545
"X2916",299,18.0645161290323
"X2917",299.1,18.6504424778761
"X2918",299.2,17.5848214285714
"X2919",299.3,19.6188340807175
"X2920",299.4,18.9285714285714
"X2921",299.5,18.2681818181818
"X2922",299.6,17.4
"X2923",299.7,17.1266375545852
"X2924",299.8,20.0442477876106
"X2925",299.9,19.5155555555556
"X2926",300,21.0221238938053
"X2927",300.1,20.9295154185022
"X2928",300.2,22.2345132743363
"X2929",300.3,22.0087336244541
"X2930",300.4,23.2991071428571
"X2931",300.5,22.304347826087
"X2932",300.6,24.9049773755656
"X2933",300.7,26.0043668122271
"X2934",300.8,23.8508771929825
"X2935",300.9,23.7300884955752
"X2936",301,26.2533333333333
"X2937",301.1,25.9551569506726
"X2938",301.2,27.3648648648649
"X2939",301.3,25.7117903930131
"X2940",301.4,26.5851528384279
"X2941",301.5,26.448275862069
"X2942",301.6,26.570796460177
"X2943",301.7,26.1622807017544
"X2944",301.8,27.6412556053812
"X2945",301.9,26.75
"X2946",302,27.1541850220264
"X2947",302.1,25.9605263157895
"X2948",302.2,25.932735426009
"X2949",302.3,26.1830357142857
"X2950",302.4,25.4484304932735
"X2951",302.5,26.8133333333333
"X2952",302.6,25.4181034482759
"X2953",302.7,26.5429864253394
"X2954",302.8,25.5133928571429
"X2955",302.9,24.4052863436123
"X2956",303,23.7276785714286
"X2957",303.1,23.1866666666667
"X2958",303.2,22.7072072072072
"X2959",303.3,22.0178571428571
"X2960",303.4,22.7264150943396
"X2961",303.5,20.9014084507042
"X2962",303.6,19.5324074074074
"X2963",303.7,19.8457943925234
"X2964",303.8,20.5707547169811
"X2965",303.9,21.9530516431925
"X2966",304,20.3177570093458
"X2967",304.1,20.6901408450704
"X2968",304.2,20.2415458937198
"X2969",304.3,21.8942307692308
"X2970",304.4,21.046511627907
"X2971",304.5,20.3679245283019
"X2972",304.6,19.9617224880383
"X2973",304.7,17.4259259259259
"X2974",304.8,19.8888888888889
"X2975",304.9,20.8915094339623
"X2976",305,19.0956937799043
"X2977",305.1,20.9519230769231
"X2978",305.2,18.811320754717
"X2979",305.3,20.0540540540541
"X2980",305.4,19.3302325581395
"X2981",305.5,16.5555555555556
"X2982",305.6,17.4490740740741
"X2983",305.7,17.0189573459716
"X2984",305.8,18.1792452830189
"X2985",305.9,18.6635944700461
"X2986",306,18.9766355140187
"X2987",306.1,18.4647887323944
"X2988",306.2,18.7136363636364
"X2989",306.3,20.6261682242991
"X2990",306.4,19.0654205607477
"X2991",306.5,20.872641509434
"X2992",306.6,18.8396226415094
"X2993",306.7,17.0138248847926
"X2994",306.8,17.0950226244344
"X2995",306.9,16.9189189189189
"X2996",307,18.1658767772512
"X2997",307.1,16.8842592592593
"X2998",307.2,17.9023255813953
"X2999",307.3,16.60663507109
"X3000",307.4,17.8055555555556
"X3001",307.5,16.1467889908257
"X3002",307.6,16.9547511312217
"X3003",307.7,15.4
"X3004",307.8,16.5242718446602
"X3005",307.9,15.739336492891
"X3006",308,14.2523364485981
"X3007",308.1,14.6868686868687
"X3008",308.2,12.4757281553398
"X3009",308.3,13.0459183673469
"X3010",308.4,13.807881773399
"X3011",308.5,13.8619047619048
"X3012",308.6,12.9901960784314
"X3013",308.7,11.5748792270531
"X3014",308.8,12.4278350515464
"X3015",308.9,11.35960591133
"X3016",309,11.6153846153846
"X3017",309.1,12.5175879396985
"X3018",309.2,10.7537688442211
"X3019",309.3,9.83414634146341
"X3020",309.4,9.55140186915888
"X3021",309.5,10.3484848484848
"X3022",309.6,11.4975124378109
"X3023",309.7,10.2167487684729
"X3024",309.8,11.715
"X3025",309.9,10.6960784313725
"X3026",310,9.9234693877551
"X3027",310.1,10.5351351351351
"X3028",310.2,10.2577319587629
"X3029",310.3,10.839378238342
"X3030",310.4,11.7407407407407
"X3031",310.5,12.0975609756098
"X3032",310.6,12.1122448979592
"X3033",310.7,12.8040201005025
"X3034",310.8,11.029702970297
"X3035",310.9,12.3762376237624
"X3036",311,10.81
"X3037",311.1,9.7020202020202
"X3038",311.2,11.1809045226131
"X3039",311.3,10.8737373737374
"X3040",311.4,10.2222222222222
"X3041",311.5,11.1616161616162
"X3042",311.6,10.9695431472081
"X3043",311.7,12.2041884816754
"X3044",311.8,11.4559585492228
"X3045",311.9,11.9166666666667
"X3046",312,12.016393442623
"X3047",312.1,12.7628865979381
"X3048",312.2,11.5075376884422
"X3049",312.3,11.8041237113402
"X3050",312.4,11.507614213198
"X3051",312.5,12.0418848167539
"X3052",312.6,12.015873015873
"X3053",312.7,12.2713567839196
"X3054",312.8,12.1980198019802
"X3055",312.9,11.9851485148515
"X3056",313,12.3414634146341
"X3057",313.1,12.6453201970443
"X3058",313.2,12.9278846153846
"X3059",313.3,13.190243902439
"X3060",313.4,14.3118811881188
"X3061",313.5,14.0292682926829
"X3062",313.6,13.6153846153846
"X3063",313.7,16.2524752475248
"X3064",313.8,13.5582524271845
"X3065",313.9,14.9746192893401
"X3066",314,15.519801980198
"X3067",314.1,14.4600938967136
"X3068",314.2,14.7169811320755
"X3069",314.3,14.0909090909091
"X3070",314.4,14.6103286384977
"X3071",314.5,15.7395348837209
"X3072",314.6,17.2110091743119
"X3073",314.7,15.3271889400922
"X3074",314.8,15.8744394618834
"X3075",314.9,17.0131004366812
"X3076",315,18.1061946902655
"X3077",315.1,17.3930131004367
"X3078",315.2,16.0775862068966
"X3079",315.3,17.2017543859649
"X3080",315.4,18.1861471861472
"X3081",315.5,17.5281385281385
"X3082",315.6,18.8534482758621
"X3083",315.7,19.3333333333333
"X3084",315.8,20.783185840708
"X3085",315.9,18.7099567099567
"X3086",316,17.7027027027027
"X3087",316.1,20.1116071428571
"X3088",316.2,18.3392857142857
"X3089",316.3,16.3883928571429
"X3090",316.4,16.5022222222222
"X3091",316.5,16.6100917431193
"X3092",316.6,15.4158878504673
"X3093",316.7,14.0331753554502
"X3094",316.8,15.093896713615
"X3095",316.9,15.3658536585366
"X3096",317,16.2453703703704
"X3097",317.1,16.1658986175115
"X3098",317.2,15.4481132075472
"X3099",317.3,14.7
"X3100",317.4,17.0657276995305
"X3101",317.5,18.1681818181818
"X3102",317.6,16.9722222222222
"X3103",317.7,17.2980769230769
"X3104",317.8,16.6635514018692
"X3105",317.9,17.5164319248826
"X3106",318,16.7990867579909
"X3107",318.1,17.7348837209302
"X3108",318.2,17.1227272727273
"X3109",318.3,17.3004694835681
"X3110",318.4,17.9822222222222
"X3111",318.5,19.1735159817352
"X3112",318.6,17.9820627802691
"X3113",318.7,19.4768518518519
"X3114",318.8,19.9345794392523
"X3115",318.9,19.1509433962264
"X3116",319,17.5529953917051
"X3117",319.1,16.0645161290323
"X3118",319.2,16.3648648648649
"X3119",319.3,16.8035714285714
"X3120",319.4,17.8981481481481
"X3121",319.5,16.6153846153846
"X3122",319.6,16.5345622119816
"X3123",319.7,16.5720930232558
"X3124",319.8,17.1531531531532
"X3125",319.9,18.972972972973
"X3126",320,17.9305555555556
"X3127",320.1,18.3031674208145
"X3128",320.2,16.8622222222222
"X3129",320.3,16.8888888888889
"X3130",320.4,17.0533333333333
"X3131",320.5,19.1227272727273
"X3132",320.6,19.454954954955
"X3133",320.7,19.7608695652174
"X3134",320.8,18.5695652173913
"X3135",320.9,18.9956331877729
"X3136",321,18.9825327510917
"X3137",321.1,18.0431034482759
"X3138",321.2,19.3982683982684
"X3139",321.3,19.6086956521739
"X3140",321.4,20.7210300429185
"X3141",321.5,20.7811158798283
"X3142",321.6,19.4377682403433
"X3143",321.7,20.4069264069264
"X3144",321.8,20.4635193133047
"X3145",321.9,22.3846153846154
"X3146",322,21.482905982906
"X3147",322.1,21.991452991453
"X3148",322.2,22.8808510638298
"X3149",322.3,23.3896103896104
"X3150",322.4,22.695652173913
"X3151",322.5,22.3506493506494
"X3152",322.6,22.2875536480687
"X3153",322.7,20.8675213675214
"X3154",322.8,21.7608695652174
"X3155",322.9,21.9051724137931
"X3156",323,22.3203463203463
"X3157",323.1,23.656652360515
"X3158",323.2,20.9527896995708
"X3159",323.3,21.6851063829787
"X3160",323.4,21.0936170212766
"X3161",323.5,19.931914893617
"X3162",323.6,20.2179487179487
"X3163",323.7,19.7914893617021
"X3164",323.8,19.1293103448276
"X3165",323.9,18.7381974248927
"X3166",324,17.8333333333333
"X3167",324.1,17.7521367521368
"X3168",324.2,18.9786324786325
"X3169",324.3,21.1196581196581
"X3170",324.4,18.9529914529915
"X3171",324.5,20.8540772532189
"X3172",324.6,19.3593073593074
"X3173",324.7,18.3103448275862
"X3174",324.8,17.9350649350649
"X3175",324.9,18.5367965367965
"X3176",325,16.3521739130435
"X3177",325.1,16.1135371179039
"X3178",325.2,18.1834061135371
"X3179",325.3,17.1
"X3180",325.4,16.9603524229075
"X3181",325.5,15.3083700440529
"X3182",325.6,14.9910313901345
"X3183",325.7,15.24
"X3184",325.8,14.527027027027
"X3185",325.9,14.6322869955157
"X3186",326,13.243119266055
"X3187",326.1,13.7276785714286
"X3188",326.2,13.8755760368664
"X3189",326.3,13.7488789237668
"X3190",326.4,13.5277777777778
"X3191",326.5,12.7668161434978
"X3192",326.6,11.1971830985915
"X3193",326.7,11.5255813953488
"X3194",326.8,11.3364485981308
"X3195",326.9,11.6857142857143
"X3196",327,9.45145631067961
"X3197",327.1,11.3448275862069
"X3198",327.2,10.9852216748768
"X3199",327.3,10.2935323383085
"X3200",327.4,10.133971291866
"X3201",327.5,9.5979381443299
"X3202",327.6,9.89340101522843
"X3203",327.7,9.64467005076142
"X3204",327.8,9.91891891891892
"X3205",327.9,8.99489795918367
"X3206",328,8.4559585492228
"X3207",328.1,8.1504854368932
"X3208",328.2,10.1741573033708
"X3209",328.3,8.58201058201058
"X3210",328.4,10.5885416666667
"X3211",328.5,7.97368421052632
"X3212",328.6,8.76881720430108
"X3213",328.7,8.11052631578947
"X3214",328.8,8.47727272727273
"X3215",328.9,8.79787234042553
"X3216",329,8.82828282828283
"X3217",329.1,8.56701030927835
"X3218",329.2,6.50515463917526
"X3219",329.3,6.54901960784314
"X3220",329.4,6.2680412371134
"X3221",329.5,7.8021978021978
"X3222",329.6,7.29292929292929
"X3223",329.7,8.73913043478261
"X3224",329.8,7.13333333333333
"X3225",329.9,6.52083333333333
"X3226",330,7.75
"X3227",330.1,7.08
"X3228",330.2,5.98039215686275
"X3229",330.3,6.03092783505155
"X3230",330.4,6.83333333333333
"X3231",330.5,7.26041666666667
"X3232",330.6,7.14
"X3233",330.7,8.23655913978495
"X3234",330.8,9.73684210526316
"X3235",330.9,9.02222222222222
"X3236",331,10.1720430107527
"X3237",331.1,8.90196078431373
"X3238",331.2,10.816091954023
"X3239",331.3,8.9375
"X3240",331.4,11.6373626373626
"X3241",331.5,10.3626373626374
"X3242",331.6,10.1098901098901
"X3243",331.7,9.98936170212766
"X3244",331.8,9.11363636363636
"X3245",331.9,10.2333333333333
"X3246",332,9.27835051546392
"X3247",332.1,9.01075268817204
"X3248",332.2,9.32978723404255
"X3249",332.3,9.11111111111111
"X3250",332.4,11.2736842105263
"X3251",332.5,10.3469387755102
"X3252",332.6,10.1666666666667
"X3253",332.7,11.9807692307692
"X3254",332.8,11.5263157894737
"X3255",332.9,11.71875
"X3256",333,11.7878787878788
"X3257",333.1,11.7684210526316
"X3258",333.2,16.1978021978022
"X3259",333.3,14.2577319587629
"X3260",333.4,15.0707070707071
"X3261",333.5,13.6796116504854
"X3262",333.6,14.8190476190476
"X3263",333.7,15.847619047619
"X3264",333.8,16.5809523809524
"X3265",333.9,14.6057692307692
"X3266",334,15.1980198019802
"X3267",334.1,15.0093457943925
"X3268",334.2,17.0571428571429
"X3269",334.3,18.2641509433962
"X3270",334.4,17.1111111111111
"X3271",334.5,16.7614678899083
"X3272",334.6,15.2672413793103
"X3273",334.7,16.25
"X3274",334.8,18.4054054054054
"X3275",334.9,17.353982300885
"X3276",335,17.2017543859649
"X3277",335.1,17.7008547008547
"X3278",335.2,17.1592920353982
"X3279",335.3,16.9642857142857
"X3280",335.4,19.6194690265487
"X3281",335.5,16.7837837837838
"X3282",335.6,18.6181818181818
"X3283",335.7,16.0267857142857
"X3284",335.8,19.3818181818182
"X3285",335.9,21.3362068965517
"X3286",336,21.5258620689655
"X3287",336.1,18.3589743589744
"X3288",336.2,17.2869565217391
"X3289",336.3,18.3846153846154
"X3290",336.4,20.4152542372881
"X3291",336.5,20.0677966101695
"X3292",336.6,18.5811965811966
"X3293",336.7,18.5726495726496
"X3294",336.8,18.7
"X3295",336.9,19.3916666666667
"X3296",337,19.781512605042
"X3297",337.1,18.9333333333333
"X3298",337.2,17.9327731092437
"X3299",337.3,18.7241379310345
"X3300",337.4,18.0258620689655
"X3301",337.5,20.6521739130435
"X3302",337.6,17.2796610169492
"X3303",337.7,17.4237288135593
"X3304",337.8,19.0084745762712
