Measured Depth,Gamma-Ray log,helper
1048.969,7.328655,5
1049.122,7.152603,5
1049.274,7.055889,5
1049.426,6.957623,5
1049.579,6.748528,5
1049.731,6.564678,5
1049.884,6.669422,5
1050.036,6.814152,5
1050.188,7.00724,5
1050.341,7.609509,5
1050.493,7.946529,5
1050.646,7.551277,5
1050.798,6.815376,5
1050.95,6.091164,5
1051.103,5.789524,5
1051.255,6.297329,5
1051.407,5.493092,5
1051.56,4.744793,5
1051.712,4.61055,5
1051.865,5.382145,5
1052.017,5.715923,5
1052.169,5.174393,5
1052.322,5.484039,5
1052.474,6.337242,5
1052.627,6.805164,5
1052.779,6.651329,5
1052.932,6.255486,5
1053.084,6.781422,5
1053.236,7.00856,5
1053.389,6.768257,5
1053.541,6.443985,5
1053.694,6.720894,5
1053.846,7.247208,5
1053.998,7.770672,5
1054.151,7.61351,5
1054.303,6.888382,5
1054.456,6.492401,5
1054.608,6.196472,5
1054.76,5.978588,5
1054.913,5.896111,5
1055.065,5.996468,5
1055.218,6.494904,5
1055.37,6.597843,5
1055.522,6.389507,5
1055.675,6.074905,5
1055.827,6.036293,5
1055.979,6.024738,5
1056.132,5.695736,5
1056.284,5.625931,5
1056.437,6.257126,5
1056.589,7.19043,5
1056.741,7.416683,5
1056.894,7.549793,5
1057.046,7.958061,5
1057.199,7.543934,5
1057.351,7.242115,5
1057.503,7.056473,5
1057.656,7.056469,5
1057.808,7.40472,5
1057.961,6.974972,5
1058.113,6.243599,5
1058.266,5.47356,5
1058.418,4.637115,5
1058.57,4.202805,5
1058.723,3.521492,5
1058.875,3.291325,5
1059.028,3.225521,5
1059.18,3.745699,5
1059.332,4.509422,5
1059.485,4.940113,5
1059.637,5.524803,5
1059.79,6.354679,5
1059.942,6.909019,5
1060.094,6.691734,5
1060.247,6.242867,5
1060.399,5.970467,5
1060.552,5.73711,5
1060.704,5.535053,5
1060.856,5.375443,5
1061.009,5.312786,5
1061.161,5.571751,5
1061.313,6.04377,5
1061.466,6.203053,5
1061.618,6.490917,5
1061.771,6.845398,5
1061.923,6.668148,5
1062.075,6.546192,5
1062.228,6.677273,5
1062.38,7.098206,5
1062.533,7.461658,5
1062.685,7.413109,5
1062.838,7.149803,5
1062.99,6.80682,5
1063.142,6.836384,5
1063.295,6.548729,5
1063.447,5.979713,5
1063.6,6.016048,5
1063.752,6.866013,5
1063.904,7.140293,5
1064.057,6.866764,5
1064.209,6.714821,5
1064.362,6.618477,5
1064.514,7.170349,5
1064.666,8.09436,5
1064.819,8.445213,5
1064.971,8.881393,5
1065.124,8.86293,5
1065.276,8.098839,5
1065.428,7.580025,5
1065.581,7.752331,5
1065.733,8.07325,5
1065.885,8.121597,5
1066.038,7.505249,5
1066.19,7.042088,5
1066.343,6.867901,5
1066.495,6.311638,5
1066.647,6.362949,5
1066.8,5.577599,5
1066.952,5.291439,5
1067.105,5.362534,5
1067.257,5.686234,5
1067.409,6.211308,5
1067.562,6.384144,5
1067.714,6.149178,5
1067.867,6.196598,5
1068.019,6.833797,5
1068.172,7.683914,5
1068.324,8.144028,5
1068.476,8.560043,5
1068.629,8.227638,5
1068.781,7.351463,5
1068.934,7.192986,5
1069.086,7.698883,5
1069.238,7.81945,5
1069.391,7.757835,5
1069.543,8.162857,5
1069.696,8.454468,5
1069.848,8.272705,5
1070,8.057907,5
1070.153,7.868668,5
1070.305,7.942303,5
1070.458,8.170547,5
1070.61,7.968468,5
1070.762,7.379894,5
1070.915,6.73296,5
1071.067,6.479259,5
1071.219,6.668114,5
1071.372,7.534065,5
1071.524,8.610809,5
1071.677,8.810898,5
1071.829,8.330086,5
1071.981,7.791092,5
1072.134,7.68309,5
1072.286,7.539513,5
1072.439,7.443672,5
1072.591,7.202522,5
1072.744,6.974358,5
1072.896,7.040154,5
1073.048,7.028175,5
1073.201,6.893337,5
1073.353,6.80732,5
1073.506,6.575001,5
1073.658,5.724308,5
1073.81,5.342434,5
1073.963,5.892529,5
1074.115,6.581837,5
1074.268,7.012474,5
1074.42,7.216515,5
1074.572,7.451683,5
1074.725,7.576126,5
1074.877,7.99094,5
1075.03,7.814682,5
1075.182,7.810112,5
1075.334,8.007103,5
1075.487,8.722092,5
1075.639,8.522072,5
1075.792,7.644093,5
1075.944,7.137642,5
1076.096,7.619373,5
1076.249,7.495316,5
1076.401,7.008171,5
1076.553,6.821789,5
1076.706,6.801434,5
1076.858,6.663239,5
1077.011,5.580112,5
1077.163,5.479397,5
1077.315,5.93684,5
1077.468,6.271362,5
1077.62,6.863178,5
1077.773,6.9319,5
1077.925,7.532906,5
1078.078,7.381405,5
1078.23,7.290081,5
1078.382,7.205574,5
1078.535,7.14196,5
1078.687,7.196609,5
1078.84,7.007385,5
1078.992,6.359371,5
1079.144,6.073383,5
1079.297,6.114792,5
1079.449,6.198868,5
1079.602,6.617142,5
1079.754,7.052155,5
1079.906,7.013542,5
1080.059,6.422962,5
1080.211,6.421764,5
1080.364,6.684727,5
1080.516,6.535019,5
1080.668,6.699535,5
1080.821,6.649857,5
1080.973,6.463966,5
1081.125,6.393314,5
1081.278,6.800957,5
1081.43,7.203312,5
1081.583,7.700539,5
1081.735,7.072544,5
1081.887,6.733158,5
1082.04,6.651081,5
1082.192,6.607929,5
1082.345,6.724934,5
1082.497,6.681503,5
1082.65,6.75312,5
1082.802,6.687279,5
1082.954,6.375587,5
1083.107,6.151203,5
1083.259,6.36071,5
1083.412,6.546616,5
1083.564,6.689388,5
1083.716,6.880733,5
1083.869,6.893681,5
1084.021,6.621719,5
1084.174,5.427406,5
1084.326,6.318871,5
1084.478,6.774452,5
1084.631,6.877129,5
1084.783,6.67437,5
1084.936,6.809719,5
1085.088,6.669235,5
1085.24,6.827866,5
1085.393,7.051018,5
1085.545,7.218056,5
1085.698,7.120228,5
1085.85,6.7589,5
1086.002,5.952374,5
1086.155,5.37516,5
1086.307,5.422695,5
1086.459,5.926567,5
1086.612,6.319069,5
1086.764,6.40934,5
1086.917,6.26672,5
1087.069,6.266792,5
1087.221,6.1866,5
1087.374,6.42424,5
1087.526,6.756248,5
1087.679,6.973671,5
1087.831,6.973804,5
1087.984,6.927387,5
1088.136,6.964344,5
1088.288,7.139206,5
1088.441,7.204861,5
1088.593,7.225723,5
1088.746,7.362465,5
1088.898,7.557476,5
1089.05,7.531456,5
1089.203,7.122017,5
1089.355,6.738613,5
1089.508,6.297138,5
1089.66,6.041508,5
1089.812,6.049709,5
1089.965,6.516228,5
1090.117,7.177689,5
1090.27,7.586784,5
1090.422,7.516262,5
1090.574,7.393391,5
1090.727,7.160156,5
1090.879,6.768158,5
1091.031,6.509171,5
1091.184,6.421406,5
1091.336,6.578041,5
1091.489,6.60688,5
1091.641,6.811295,5
1091.793,6.877533,5
1091.946,6.825069,5
1092.098,6.704018,5
1092.251,6.364864,5
1092.403,6.197998,5
1092.555,6.326698,5
1092.708,6.48872,5
1092.86,6.611023,5
1093.013,6.765686,5
1093.165,7.104546,5
1093.318,7.488121,5
1093.47,7.519543,5
1093.622,7.464386,5
1093.775,7.315907,5
1093.927,7.203556,5
1094.08,7.270714,5
1094.232,7.397449,5
1094.384,7.354298,5
1094.537,7.311031,5
1094.689,7.370926,5
1094.842,7.566891,5
1094.994,8.002129,5
1095.146,8.406738,5
1095.299,8.16748,5
1095.451,7.713604,5
1095.604,7.474777,5
1095.756,6.87746,5
1095.908,7.109005,5
1096.061,6.993793,5
1096.213,6.836327,5
1096.365,6.907764,5
1096.518,7.225277,5
1096.67,7.42672,5
1096.823,7.263657,5
1096.975,7.487263,5
1097.127,7.836533,5
1097.28,8.16552,5
1097.432,8.254288,5
1097.585,8.466339,5
1097.737,8.490829,5
1097.89,8.320824,5
1098.042,8.331581,5
1098.194,8.435326,5
1098.347,8.397209,5
1098.499,8.169769,5
1098.652,7.947674,5
1098.804,7.989655,5
1098.956,8.17186,5
1099.109,8.493202,5
1099.261,8.892021,5
1099.414,9.413231,5
1099.566,9.91256,5
1099.718,9.818184,5
1099.871,9.438416,5
1100.023,8.87043,5
1100.176,8.045746,5
1100.328,7.421181,5
1100.48,6.889584,5
1100.633,6.326542,5
1100.785,5.949718,5
1100.938,5.93874,5
1101.09,6.095112,5
1101.242,6.595459,5
1101.395,7.398281,5
1101.547,7.487816,5
1101.699,7.826439,5
1101.852,8.420975,5
1102.004,9.196861,5
1102.157,9.349281,5
1102.309,8.745934,5
1102.461,8.163834,5
1102.614,7.554634,5
1102.766,7.041824,5
1102.919,6.653606,5
1103.071,6.293938,5
1103.224,6.684925,5
1103.376,7.203621,5
1103.528,7.638634,5
1103.681,7.759808,5
1103.833,7.454865,5
1103.986,6.768501,5
1104.138,7.462906,5
1104.29,8.686836,5
1104.443,9.133423,5
1104.595,8.741791,5
1104.748,8.33786,5
1104.9,7.908581,5
1105.052,7.812405,5
1105.205,7.407486,5
1105.357,7.497791,5
1105.51,7.842712,5
1105.662,7.520233,5
1105.814,6.821133,5
1105.967,6.549843,5
1106.119,6.107891,5
1106.271,5.867718,5
1106.424,5.746994,5
1106.576,5.87151,5
1106.729,6.562206,5
1106.881,7.356998,5
1107.033,7.731171,5
1107.186,7.740524,5
1107.338,8.121063,5
1107.491,7.596119,5
1107.643,7.25248,5
1107.796,8.099815,5
1107.948,8.693138,5
1108.1,9.052834,5
1108.253,9.25663,5
1108.405,9.491013,5
1108.558,9.480263,5
1108.71,9.338821,5
1108.862,8.573524,5
1109.015,8.010155,5
1109.167,8.512764,5
1109.32,8.560837,5
1109.472,8.243484,5
1109.624,7.808853,5
1109.777,7.714298,5
1109.929,8.073242,5
1110.082,8.730377,5
1110.234,9.148621,5
1110.386,9.136528,5
1110.539,7.897141,5
1110.691,7.074314,5
1110.844,6.777115,5
1110.996,6.698807,5
1111.148,6.800686,5
1111.301,7.05357,5
1111.453,7.390373,5
1111.605,7.401234,5
1111.758,7.814838,5
1111.91,8.746445,5
1112.063,8.734993,5
1112.215,7.901508,5
1112.367,6.871166,5
1112.52,6.917351,5
1112.672,7.406597,5
1112.825,7.715965,5
1112.977,7.907024,5
1113.13,8.357399,5
1113.282,8.746773,5
1113.434,8.730736,5
1113.587,8.209343,5
1113.739,7.730495,5
1113.892,7.866524,5
1114.044,7.7826,5
1114.196,7.038288,5
1114.349,6.579422,5
1114.501,6.773758,5
1114.654,6.800816,5
1114.806,6.702164,5
1114.958,6.76506,5
1115.111,6.963585,5
1115.263,7.062572,5
1115.416,7.503525,5
1115.568,8.050957,5
1115.72,8.319855,5
1115.873,8.436455,5
1116.025,8.088913,5
1116.177,8.490166,5
1116.33,9.018715,5
1116.482,9.141388,5
1116.635,9.408836,5
1116.787,9.34671,5
1116.939,8.823036,5
1117.092,8.68161,5
1117.244,8.851265,5
1117.397,9.143379,5
1117.549,8.998123,5
1117.701,8.828926,5
1117.854,8.830101,5
1118.006,8.732552,5
1118.159,8.740349,5
1118.311,8.659584,5
1118.464,8.363228,5
1118.616,8.090111,5
1118.768,8.112526,5
1118.921,8.308609,5
1119.073,8.659126,5
1119.226,8.995453,5
1119.378,8.861588,5
1119.53,8.459305,5
1119.683,8.157631,5
1119.835,8.343529,5
1119.988,8.389587,5
1120.14,8.505188,5
1120.292,8.698639,5
1120.445,8.945946,5
1120.597,9.089821,5
1120.75,9.614685,5
1120.902,9.811775,5
1121.054,9.396652,5
1121.207,8.582123,5
1121.359,7.976753,5
1121.511,7.869999,5
1121.664,7.896893,5
1121.816,7.956291,5
1121.969,8.404289,5
1122.121,8.66346,5
1122.273,8.602211,5
1122.426,8.790886,5
1122.578,8.46553,5
1122.731,8.03054,5
1122.883,8.041649,5
1123.036,7.987679,5
1123.188,7.559391,5
1123.34,7.027981,5
1123.493,6.893944,5
1123.645,6.949081,5
1123.798,7.367344,5
1123.95,7.974045,5
1124.102,7.388325,5
1124.255,6.895798,5
1124.407,7.468529,5
1124.56,8.223854,5
1124.712,8.934914,5
1124.864,9.558342,5
1125.017,10.43499,5
1125.169,10.2122,5
1125.322,9.577606,5
1125.474,8.895447,5
1125.626,8.007507,5
1125.779,7.286682,5
1125.931,6.999161,5
1126.083,7.257027,5
1126.236,8.0056,5
1126.388,8.922127,5
1126.541,9.319412,5
1126.693,9.248436,5
1126.845,9.426933,5
1126.998,9.958595,5
1127.15,10.34241,5
1127.303,10.1628,5
1127.455,10.05197,5
1127.607,10.24704,5
1127.76,10.11294,5
1127.912,9.397247,5
1128.065,8.476555,5
1128.217,7.786346,5
1128.37,8.063133,5
1128.522,8.337967,5
1128.674,8.483841,5
1128.827,8.69445,5
1128.979,8.94883,5
1129.132,9.010124,5
1129.284,9.025055,5
1129.436,8.925156,5
1129.589,8.588615,5
1129.741,8.438759,5
1129.894,8.685349,5
1130.046,9.662254,5
1130.198,10.16811,5
1130.351,9.981049,5
1130.503,9.412834,5
1130.656,8.823456,5
1130.808,8.12468,5
1130.96,8.108818,5
1131.113,8.102417,5
1131.265,8.244209,5
1131.417,8.605118,5
1131.57,8.392792,5
1131.722,8.031548,5
1131.875,7.86697,5
1132.027,7.521313,5
1132.179,7.178345,5
1132.332,7.277699,5
1132.484,7.490063,5
1132.637,7.966278,5
1132.789,8.408745,5
1132.942,8.39328,5
1133.094,8.326492,5
1133.246,8.524559,5
1133.399,8.995445,5
1133.551,9.510757,5
1133.704,9.674118,5
1133.856,9.628029,5
1134.008,9.740051,5
1134.161,9.36763,5
1134.313,8.685181,5
1134.466,8.604774,5
1134.618,8.792923,5
1134.77,9.203575,5
1134.923,9.70752,5
1135.075,10.1259,5
1135.228,10.18016,5
1135.38,9.937004,5
1135.532,9.766022,5
1135.685,9.712593,5
1135.837,9.435265,5
1135.99,9.33905,5
1136.142,9.52272,5
1136.294,9.926346,5
1136.447,10.62045,5
1136.599,10.98411,5
1136.751,10.41572,5
1136.904,9.6548,5
1137.056,8.654854,5
1137.209,8.648834,5
1137.361,8.642502,5
1137.513,8.414955,5
1137.666,7.773998,5
1137.818,7.31937,5
1137.971,6.969242,5
1138.123,7.390511,5
1138.276,7.97237,5
1138.428,8.278534,5
1138.58,8.31179,5
1138.733,8.408134,5
1138.885,8.632347,5
1139.038,8.767242,5
1139.19,8.44101,5
1139.342,8.014809,5
1139.495,7.842007,5
1139.647,8.079971,5
1139.8,8.364243,5
1139.952,8.445129,5
1140.104,8.201225,5
1140.257,7.962074,5
1140.409,8.036537,5
1140.562,8.124954,5
1140.714,8.232216,5
