"","depth_mm","Fe"
"X933",100.7,402.354679802956
"X934",100.8,354.059113300493
"X935",100.9,336.886699507389
"X936",101,339.413793103448
"X937",101.1,369.817733990148
"X938",101.2,366.113300492611
"X939",101.3,378.241379310345
"X940",101.4,367.256157635468
"X941",101.5,325.625615763547
"X942",101.6,332.945812807882
"X943",101.7,323.325123152709
"X944",101.8,357.591133004926
"X945",101.9,345.793103448276
"X946",102,312.48275862069
"X947",102.1,291.098522167488
"X948",102.2,308.699507389163
"X949",102.3,299.970443349754
"X950",102.4,340.137931034483
"X951",102.5,344.364532019704
"X952",102.6,339.527093596059
"X953",102.7,346.699507389163
"X954",102.8,330.669950738916
"X955",102.9,370.778325123153
"X956",103,352.975369458128
"X957",103.1,341.408866995074
"X958",103.2,342.630541871921
"X959",103.3,349.167487684729
"X960",103.4,394.911330049261
"X961",103.5,415.709359605911
"X962",103.6,461.827586206897
"X963",103.7,518.172413793103
"X964",103.8,547.379310344828
"X965",103.9,539.300492610837
"X966",104,555.916256157635
"X967",104.1,582.113300492611
"X968",104.2,611.985221674877
"X969",104.3,639.285714285714
"X970",104.4,661.073891625616
"X971",104.5,712.044334975369
"X972",104.6,732.985221674877
"X973",104.7,752.241379310345
"X974",104.8,761.64039408867
"X975",104.9,796.246305418719
"X976",105,807.822660098522
"X977",105.1,850.394088669951
"X978",105.2,895.783251231527
"X979",105.3,918.448275862069
"X980",105.4,926.477832512315
"X981",105.5,938.423645320197
"X982",105.6,969.743842364532
"X983",105.7,974.689655172414
"X984",105.8,990.034482758621
"X985",105.9,1010.90147783251
"X986",106,1038.30541871921
"X987",106.1,1028.54187192118
"X988",106.2,1021.33004926108
"X989",106.3,1008.07389162562
"X990",106.4,1015.16748768473
"X991",106.5,1030.49261083744
"X992",106.6,1045.87684729064
"X993",106.7,1043.5960591133
"X994",106.8,1056.52709359606
"X995",106.9,1032.73399014778
"X996",107,1023.77832512315
"X997",107.1,1010.29064039409
"X998",107.2,1028.27586206897
"X999",107.3,1034.89655172414
"X1000",107.4,1032.56157635468
"X1001",107.5,1041.00492610837
"X1002",107.6,1021.10837438424
"X1003",107.7,1021.00492610837
"X1004",107.8,1015.27093596059
"X1005",107.9,1020.1724137931
"X1006",108,1033.92118226601
"X1007",108.1,1026.27093596059
"X1008",108.2,996.093596059113
"X1009",108.3,966.266009852217
"X1010",108.4,958.088669950739
"X1011",108.5,939.15763546798
"X1012",108.6,934.093596059113
"X1013",108.7,911.906403940887
"X1014",108.8,881.48275862069
"X1015",108.9,849.571428571429
"X1016",109,808.28078817734
"X1017",109.1,804.729064039409
"X1018",109.2,791.325123152709
"X1019",109.3,787.955665024631
"X1020",109.4,787.556650246305
"X1021",109.5,789.551724137931
"X1022",109.6,758.142857142857
"X1023",109.7,730.423645320197
"X1024",109.8,711.955665024631
"X1025",109.9,695.896551724138
"X1026",110,686.492610837438
"X1027",110.1,684.019704433498
"X1028",110.2,655.290640394089
"X1029",110.3,639.768472906404
"X1030",110.4,638.364532019704
"X1031",110.5,617.852216748768
"X1032",110.6,595.20197044335
"X1033",110.7,563.916256157635
"X1034",110.8,546.955665024631
"X1035",110.9,510.206896551724
"X1036",111,480.064039408867
"X1037",111.1,428.729064039409
"X1038",111.2,385.817733990148
"X1039",111.3,343.270935960591
"X1040",111.4,314.344827586207
"X1041",111.5,303.256157635468
"X1042",111.6,287.679802955665
"X1043",111.7,276.192118226601
"X1044",111.8,277.270935960591
"X1045",111.9,284.605911330049
"X1046",112,277.650246305419
"X1047",112.1,280.467980295567
"X1048",112.2,284.187192118227
"X1049",112.3,308.113300492611
"X1050",112.4,297.679802955665
"X1051",112.5,283.369458128079
"X1052",112.6,309.586206896552
"X1053",112.7,288.261083743842
"X1054",112.8,280.975369458128
"X1055",112.9,278.049261083744
"X1056",113,281.985221674877
"X1057",113.1,302.901477832512
"X1058",113.2,295.093596059113
"X1059",113.3,276.413793103448
"X1060",113.4,271.635467980296
"X1061",113.5,293.502463054187
"X1062",113.6,286.857142857143
"X1063",113.7,282.600985221675
"X1064",113.8,269.532019704433
"X1065",113.9,267.704433497537
"X1066",114,273.029556650246
"X1067",114.1,260.783251231527
"X1068",114.2,260.679802955665
"X1069",114.3,264.418719211823
"X1070",114.4,267.330049261084
"X1071",114.5,262.389162561576
"X1072",114.6,257.837438423645
"X1073",114.7,255.788177339901
"X1074",114.8,263.399014778325
"X1075",114.9,260.738916256158
"X1076",115,252.738916256158
"X1077",115.1,252.177339901478
"X1078",115.2,257.743842364532
"X1079",115.3,266.822660098522
"X1080",115.4,256.408866995074
"X1081",115.5,267.305418719212
"X1082",115.6,275.147783251232
"X1083",115.7,263.305418719212
"X1084",115.8,255.118226600985
"X1085",115.9,260.871921182266
"X1086",116,279.625615763547
"X1087",116.1,263.733990147783
"X1088",116.2,273.054187192118
"X1089",116.3,269.743842364532
"X1090",116.4,264.142857142857
"X1091",116.5,261.758620689655
"X1092",116.6,274.802955665025
"X1093",116.7,279.300492610837
"X1094",116.8,282.266009852217
"X1095",116.9,292.507389162562
"X1096",117,302.295566502463
"X1097",117.1,294.384236453202
"X1098",117.2,300.35960591133
"X1099",117.3,318.064039408867
"X1100",117.4,321.931034482759
"X1101",117.5,324.871921182266
"X1102",117.6,349.71921182266
"X1103",117.7,373.098522167488
"X1104",117.8,400.399014778325
"X1105",117.9,442.679802955665
"X1106",118,448.931034482759
"X1107",118.1,471.645320197044
"X1108",118.2,488.665024630542
"X1109",118.3,506.817733990148
"X1110",118.4,521.512315270936
"X1111",118.5,521.802955665025
"X1112",118.6,517.802955665025
"X1113",118.7,561.221674876847
"X1114",118.8,576.300492610837
"X1115",118.9,561.64039408867
"X1116",119,601.655172413793
"X1117",119.1,596.541871921182
"X1118",119.2,598.43842364532
"X1119",119.3,603.310344827586
"X1120",119.4,642.108374384236
"X1121",119.5,655.64039408867
"X1122",119.6,657.448275862069
"X1123",119.7,650.871921182266
"X1124",119.8,641.113300492611
"X1125",119.9,636.43842364532
"X1126",120,611.325123152709
"X1127",120.1,617.862068965517
"X1128",120.2,642.103448275862
"X1129",120.3,646.566502463054
"X1130",120.4,634.896551724138
"X1131",120.5,628.128078817734
"X1132",120.6,628.295566502463
"X1133",120.7,614.029556650246
"X1134",120.8,553.610837438424
"X1135",120.9,515.118226600985
"X1136",121,486.610837438424
"X1137",121.1,499.133004926108
"X1138",121.2,494.862068965517
"X1139",121.3,477.320197044335
"X1140",121.4,473.931034482759
"X1141",121.5,424.034482758621
"X1142",121.6,436.669950738916
"X1143",121.7,401.467980295567
"X1144",121.8,382.896551724138
"X1145",121.9,385.073891625616
"X1146",122,362.788177339901
"X1147",122.1,381.428571428571
"X1148",122.2,345.79802955665
"X1149",122.3,347.487684729064
"X1150",122.4,316.788177339901
"X1151",122.5,292.729064039409
"X1152",122.6,304.384236453202
"X1153",122.7,335.231527093596
"X1154",122.8,320.064039408867
"X1155",122.9,294.738916256158
"X1156",123,268.610837438424
"X1157",123.1,263.197044334975
"X1158",123.2,262.083743842365
"X1159",123.3,267.034482758621
"X1160",123.4,267.364532019704
"X1161",123.5,265.152709359606
"X1162",123.6,269.995073891626
"X1163",123.7,274.059113300493
"X1164",123.8,281.891625615764
"X1165",123.9,278.926108374384
"X1166",124,282.256157635468
"X1167",124.1,272.35960591133
"X1168",124.2,268.822660098522
"X1169",124.3,269.128078817734
"X1170",124.4,270.12315270936
"X1171",124.5,303.911330049261
"X1172",124.6,358.034482758621
"X1173",124.7,393.817733990148
"X1174",124.8,411.79802955665
"X1175",124.9,405.955665024631
"X1176",125,397.857142857143
"X1177",125.1,382.753694581281
"X1178",125.2,349.945812807882
"X1179",125.3,297.64039408867
"X1180",125.4,282.43842364532
"X1181",125.5,277.866995073892
"X1182",125.6,283.334975369458
"X1183",125.7,278.733990147783
"X1184",125.8,284.290640394089
"X1185",125.9,279.871921182266
"X1186",126,281.916256157635
"X1187",126.1,283.275862068966
"X1188",126.2,281.088669950739
"X1189",126.3,277.975369458128
"X1190",126.4,271.817733990148
"X1191",126.5,276.802955665025
"X1192",126.6,268.339901477832
"X1193",126.7,270.300492610837
"X1194",126.8,268.679802955665
"X1195",126.9,270.689655172414
"X1196",127,261.128078817734
"X1197",127.1,261.261083743842
"X1198",127.2,262.354679802956
"X1199",127.3,255.733990147783
"X1200",127.4,248.817733990148
"X1201",127.5,250.704433497537
"X1202",127.6,248.147783251232
"X1203",127.7,247.20197044335
"X1204",127.8,251.911330049261
"X1205",127.9,257.527093596059
"X1206",128,250.113300492611
"X1207",128.1,261.729064039409
"X1208",128.2,263.852216748768
"X1209",128.3,258.108374384236
"X1210",128.4,258.261083743842
"X1211",128.5,280.044334975369
"X1212",128.6,276.054187192118
"X1213",128.7,281.980295566502
"X1214",128.8,277.43842364532
"X1215",128.9,280.5960591133
"X1216",129,298.054187192118
"X1217",129.1,309.827586206897
"X1218",129.2,343.211822660099
"X1219",129.3,358.980295566502
"X1220",129.4,395.79802955665
"X1221",129.5,442.807881773399
"X1222",129.6,457.246305418719
"X1223",129.7,487.384236453202
"X1224",129.8,527.866995073892
"X1225",129.9,556.709359605911
"X1226",130,588.142857142857
"X1227",130.1,639.527093596059
"X1228",130.2,655.07881773399
"X1229",130.3,694.532019704434
"X1230",130.4,711.674876847291
"X1231",130.5,735.566502463054
"X1232",130.6,730.886699507389
"X1233",130.7,752.916256157635
"X1234",130.8,769.773399014778
"X1235",130.9,807.79802955665
"X1236",131,831.285714285714
"X1237",131.1,892.546798029557
"X1238",131.2,929.950738916256
"X1239",131.3,948.192118226601
"X1240",131.4,990.985221674877
"X1241",131.5,1046.89655172414
"X1242",131.6,1082.8275862069
"X1243",131.7,1083.4039408867
"X1244",131.8,1107.79310344828
"X1245",131.9,1085.36945812808
"X1246",132,1085.4039408867
"X1247",132.1,1091.47783251232
"X1248",132.2,1081.62068965517
"X1249",132.3,1062.8078817734
"X1250",132.4,996.995073891626
"X1251",132.5,907.630541871921
"X1252",132.6,905.034482758621
"X1253",132.7,888.788177339901
"X1254",132.8,830.068965517241
"X1255",132.9,836.605911330049
"X1256",133,801.172413793103
"X1257",133.1,847.497536945813
"X1258",133.2,848.463054187192
"X1259",133.3,746.246305418719
"X1260",133.4,711.344827586207
"X1261",133.5,673.5960591133
"X1262",133.6,662.733990147783
"X1263",133.7,700.64039408867
"X1264",133.8,718.261083743842
"X1265",133.9,694.093596059113
"X1266",134,697.113300492611
"X1267",134.1,686.261083743842
"X1268",134.2,760.645320197044
"X1269",134.3,778.024630541872
"X1270",134.4,748.28078817734
"X1271",134.5,639.320197044335
"X1272",134.6,732.029556650246
"X1273",134.7,822.778325123153
"X1274",134.8,814.748768472906
"X1275",134.9,720.950738916256
"X1276",135,663.305418719212
"X1277",135.1,656.118226600985
"X1278",135.2,659.408866995074
"X1279",135.3,668.591133004926
"X1280",135.4,695.399014778325
"X1281",135.5,710.320197044335
"X1282",135.6,732.926108374384
"X1283",135.7,760.738916256158
"X1284",135.8,793.753694581281
"X1285",135.9,829.07881773399
"X1286",136,841.684729064039
"X1287",136.1,836.389162561576
"X1288",136.2,856.84236453202
"X1289",136.3,842.965517241379
"X1290",136.4,832.009852216749
"X1291",136.5,813.620689655172
"X1292",136.6,865.896551724138
"X1293",136.7,830.871921182266
"X1294",136.8,808.354679802956
"X1295",136.9,830.635467980296
"X1296",137,835.088669950739
"X1297",137.1,746.137931034483
"X1298",137.2,690.502463054187
"X1299",137.3,693.778325123153
"X1300",137.4,658.413793103448
"X1301",137.5,543.950738916256
"X1302",137.6,533.610837438424
"X1303",137.7,565.532019704434
"X1304",137.8,538.064039408867
"X1305",137.9,503.206896551724
"X1306",138,483.428571428571
"X1307",138.1,476.512315270936
"X1308",138.2,451.275862068966
"X1309",138.3,455.837438423645
"X1310",138.4,433.576354679803
"X1311",138.5,368.975369458128
"X1312",138.6,336.871921182266
"X1313",138.7,327.35960591133
"X1314",138.8,284.152709359606
"X1315",138.9,270.674876847291
"X1316",139,252.566502463054
"X1317",139.1,248.581280788177
"X1318",139.2,250.364532019704
"X1319",139.3,252.566502463054
"X1320",139.4,268.610837438424
"X1321",139.5,287.128078817734
"X1322",139.6,252.256157635468
"X1323",139.7,278.92118226601
"X1324",139.8,283.004926108374
"X1325",139.9,359.300492610837
"X1326",140,352.724137931034
"X1327",140.1,300.172413793103
"X1328",140.2,286.162561576355
"X1329",140.3,275.551724137931
"X1330",140.4,275.137931034483
"X1331",140.5,279.625615763547
"X1332",140.6,288.211822660099
"X1333",140.7,282.891625615764
"X1334",140.8,318.009852216749
"X1335",140.9,309.379310344828
"X1336",141,296.610837438424
"X1337",141.1,307.891625615764
"X1338",141.2,343.295566502463
"X1339",141.3,376.098522167488
"X1340",141.4,498
"X1341",141.5,548.206896551724
"X1342",141.6,564.147783251232
"X1343",141.7,557.497536945813
"X1344",141.8,520.300492610837
"X1345",141.9,539.56157635468
"X1346",142,527.374384236453
"X1347",142.1,601.369458128079
"X1348",142.2,638.852216748768
"X1349",142.3,629.024630541872
"X1350",142.4,571.950738916256
"X1351",142.5,599.926108374384
"X1352",142.6,613.354679802956
"X1353",142.7,649.591133004926
"X1354",142.8,598.990147783251
"X1355",142.9,609.655172413793
"X1356",143,642.458128078818
"X1357",143.1,595.832512315271
"X1358",143.2,566.423645320197
"X1359",143.3,678.788177339901
"X1360",143.4,768.009852216749
"X1361",143.5,677.290640394089
"X1362",143.6,532.522167487685
"X1363",143.7,503.246305418719
"X1364",143.8,494.871921182266
"X1365",143.9,447.674876847291
"X1366",144,538.413793103448
"X1367",144.1,577.891625615764
"X1368",144.2,440.571428571429
"X1369",144.3,417.349753694581
"X1370",144.4,417.216748768473
"X1371",144.5,412.275862068966
"X1372",144.6,404.152709359606
"X1373",144.7,433.980295566502
"X1374",144.8,458.147783251232
"X1375",144.9,448.433497536946
"X1376",145,368.630541871921
"X1377",145.1,344.059113300493
"X1378",145.2,333.167487684729
"X1379",145.3,305.645320197044
"X1380",145.4,391.310344827586
"X1381",145.5,377.014778325123
"X1382",145.6,418.847290640394
"X1383",145.7,339.600985221675
"X1384",145.8,330.980295566502
"X1385",145.9,350.965517241379
"X1386",146,356.305418719212
"X1387",146.1,320.418719211823
"X1388",146.2,299.364532019704
"X1389",146.3,291.817733990148
"X1390",146.4,286.305418719212
"X1391",146.5,354.325123152709
"X1392",146.6,356.024630541872
"X1393",146.7,394.310344827586
"X1394",146.8,407.891625615764
"X1395",146.9,364.778325123153
"X1396",147,435.12315270936
"X1397",147.1,332.43842364532
"X1398",147.2,301.635467980296
"X1399",147.3,289.916256157635
"X1400",147.4,326.07881773399
"X1401",147.5,300.310344827586
"X1402",147.6,328.364532019704
"X1403",147.7,315.147783251232
"X1404",147.8,318.098522167488
"X1405",147.9,297.995073891626
"X1406",148,312.423645320197
"X1407",148.1,309.07881773399
"X1408",148.2,313.290640394089
"X1409",148.3,279.354679802956
"X1410",148.4,358.630541871921
"X1411",148.5,313.906403940887
"X1412",148.6,274.088669950739
"X1413",148.7,263.827586206897
"X1414",148.8,282.758620689655
"X1415",148.9,297.192118226601
"X1416",149,256.571428571429
"X1417",149.1,253.950738916256
"X1418",149.2,240.635467980296
"X1419",149.3,241.399014778325
"X1420",149.4,253.581280788177
"X1421",149.5,263.12315270936
"X1422",149.6,350.684729064039
"X1423",149.7,402.266009852217
"X1424",149.8,381.778325123153
"X1425",149.9,306.35960591133
"X1426",150,282.92118226601
"X1427",150.1,300.985221674877
"X1428",150.2,307.866995073892
"X1429",150.3,272.822660098522
"X1430",150.4,260.497536945813
"X1431",150.5,273.251231527094
"X1432",150.6,269.729064039409
"X1433",150.7,276.334975369458
"X1434",150.8,283.054187192118
"X1435",150.9,303.92118226601
"X1436",151,346.330049261084
"X1437",151.1,377.586206896552
"X1438",151.2,422.581280788177
"X1439",151.3,434.275862068966
"X1440",151.4,461.551724137931
"X1441",151.5,512.896551724138
"X1442",151.6,431.221674876847
"X1443",151.7,439.896551724138
"X1444",151.8,453.320197044335
"X1445",151.9,467.778325123153
"X1446",152,393.187192118227
"X1447",152.1,425.261083743842
"X1448",152.2,444.541871921182
"X1449",152.3,473.137931034483
"X1450",152.4,443.788177339901
"X1451",152.5,473.985221674877
"X1452",152.6,507.290640394089
"X1453",152.7,573.773399014778
"X1454",152.8,595.645320197044
"X1455",152.9,582.399014778325
"X1456",153,585.241379310345
"X1457",153.1,534.088669950739
"X1458",153.2,611.083743842365
"X1459",153.3,543.054187192118
"X1460",153.4,513.167487684729
"X1461",153.5,487.315270935961
"X1462",153.6,460.073891625616
"X1463",153.7,427.748768472906
"X1464",153.8,401.600985221675
"X1465",153.9,396.384236453202
"X1466",154,385.325123152709
"X1467",154.1,403.044554455446
"X1468",154.2,400.541871921182
"X1469",154.3,414.433497536946
"X1470",154.4,374.266009852217
"X1471",154.5,349.463054187192
"X1472",154.6,347.295566502463
"X1473",154.7,339.92118226601
"X1474",154.8,337.118226600985
"X1475",154.9,342.334975369458
"X1476",155,342.088669950739
"X1477",155.1,350.472906403941
"X1478",155.2,344.290640394089
"X1479",155.3,350.970443349754
"X1480",155.4,363.512315270936
"X1481",155.5,354.689655172414
"X1482",155.6,339.724137931034
"X1483",155.7,339.019704433498
"X1484",155.8,341.51724137931
"X1485",155.9,325.733990147783
