"","depth_mm","K"
"X5258",533.2,7
"X5259",533.3,15.2
"X5260",533.4,8.22222222222222
"X5261",533.5,11.8333333333333
"X5262",533.6,12.25
"X5263",533.7,14.6
"X5264",533.8,27.5
"X5265",533.9,15.5454545454545
"X5266",534,24.5384615384615
"X5267",534.1,30
"X5268",534.2,22.8888888888889
"X5269",534.3,23.75
"X5270",534.4,28.25
"X5271",534.5,18.5555555555556
"X5272",534.6,11.2222222222222
"X5273",534.7,20.1428571428571
"X5274",534.8,25.8333333333333
"X5275",534.9,17.625
"X5276",535,NA
"X5277",535.1,1
"X5278",535.2,20.6666666666667
"X5279",535.3,21
"X5280",535.4,13.3333333333333
"X5281",535.5,12.5
"X5282",535.6,6.5
"X5283",535.7,NA
"X5284",535.8,NA
"X5285",535.9,50
"X5286",536,28
"X5287",536.1,10
"X5288",536.2,NA
"X5289",536.3,NA
"X5290",536.4,2.5
"X5291",536.5,14
"X5292",536.6,NA
"X5293",536.7,11.6666666666667
"X5294",536.8,26
"X5295",536.9,6.33333333333333
"X5296",537,7
"X5297",537.1,10.2857142857143
"X5298",537.2,30.75
"X5299",537.3,16.5
"X5300",537.4,27.8571428571429
"X5301",537.5,42.4
"X5302",537.6,57.5
"X5303",537.7,46.6666666666667
"X5304",537.8,22.6666666666667
"X5305",537.9,19.6
"X5306",538,17.5
"X5307",538.1,29.2
"X5308",538.2,40
"X5309",538.3,31
"X5310",538.4,16.6363636363636
"X5311",538.5,22.4
"X5312",538.6,28.2222222222222
"X5313",538.7,25.7142857142857
"X5314",538.8,37.4285714285714
"X5315",538.9,35.6666666666667
"X5316",539,25.5384615384615
"X5317",539.1,20.6428571428571
"X5318",539.2,26.9166666666667
"X5319",539.3,31.3
"X5320",539.4,25.4
"X5321",539.5,23.6666666666667
"X5322",539.6,29
"X5323",539.7,29.8
"X5324",539.8,32.5555555555556
"X5325",539.9,41.2222222222222
"X5326",540,25
"X5327",540.1,42.1666666666667
"X5328",540.2,33.7142857142857
"X5329",540.3,35
"X5330",540.4,32.0714285714286
"X5331",540.5,19.3076923076923
"X5332",540.6,32.8666666666667
"X5333",540.7,33.2727272727273
"X5334",540.8,40.625
"X5335",540.9,33.5384615384615
"X5336",541,40.6153846153846
"X5337",541.1,58.0769230769231
"X5338",541.2,45.7647058823529
"X5339",541.3,96.5
"X5340",541.4,117.4
"X5341",541.5,84.8333333333333
"X5342",541.6,85
"X5343",541.7,53.25
"X5344",541.8,59.6
"X5345",541.9,54.1666666666667
"X5346",542,38.5
"X5347",542.1,30.3333333333333
"X5348",542.2,26.7142857142857
"X5349",542.3,27.5714285714286
"X5350",542.4,33.4
"X5351",542.5,28.4285714285714
"X5352",542.6,42.6666666666667
"X5353",542.7,42.4285714285714
"X5354",542.8,33.625
"X5355",542.9,53.8333333333333
"X5356",543,40
"X5357",543.1,70
"X5358",543.2,68.25
"X5359",543.3,60.125
"X5360",543.4,60.4285714285714
"X5361",543.5,76.5714285714286
"X5362",543.6,80.1428571428571
"X5363",543.7,69.4444444444444
"X5364",543.8,67.4285714285714
"X5365",543.9,53.625
"X5366",544,68.5555555555556
"X5367",544.1,60.2857142857143
"X5368",544.2,44.3636363636364
"X5369",544.3,50.8888888888889
"X5370",544.4,62.2222222222222
"X5371",544.5,46.7777777777778
"X5372",544.6,47.6666666666667
"X5373",544.7,47.1428571428571
"X5374",544.8,57
"X5375",544.9,46.1111111111111
"X5376",545,54.9285714285714
"X5377",545.1,57.0833333333333
"X5378",545.2,47.4285714285714
"X5379",545.3,45.6111111111111
"X5380",545.4,54.25
"X5381",545.5,44.8125
"X5382",545.6,48.75
"X5383",545.7,70.875
"X5384",545.8,53.3125
"X5385",545.9,47.9444444444444
"X5386",546,45.4
"X5387",546.1,49.8095238095238
"X5388",546.2,42.4090909090909
"X5389",546.3,33.6
"X5390",546.4,36.304347826087
"X5391",546.5,49.8
"X5392",546.6,39.08
"X5393",546.7,48.8275862068966
"X5394",546.8,55.2258064516129
"X5395",546.9,47.8055555555556
"X5396",547,52.1777777777778
"X5397",547.1,57.625
"X5398",547.2,51.9807692307692
"X5399",547.3,63.9795918367347
"X5400",547.4,57.4642857142857
"X5401",547.5,59.4576271186441
"X5402",547.6,49.6229508196721
"X5403",547.7,49.1641791044776
"X5404",547.8,49.7105263157895
"X5405",547.9,49.8888888888889
"X5406",548,56.5
"X5407",548.1,55.7972972972973
"X5408",548.2,54.6375
"X5409",548.3,53.0421052631579
"X5410",548.4,51.7676767676768
"X5411",548.5,49.3962264150943
"X5412",548.6,49.1759259259259
"X5413",548.7,48.3055555555556
"X5414",548.8,47.3980582524272
"X5415",548.9,47.2121212121212
"X5416",549,47.7450980392157
"X5417",549.1,41.4636363636364
"X5418",549.2,47
"X5419",549.3,45.6534653465347
"X5420",549.4,41.0092592592593
"X5421",549.5,47.0505050505051
"X5422",549.6,49.7425742574257
"X5423",549.7,50.0434782608696
"X5424",549.8,54.1494252873563
"X5425",549.9,52.4268292682927
"X5426",550,55.2527472527473
"X5427",550.1,50.8705882352941
"X5428",550.2,52.1375
"X5429",550.3,52.8313253012048
"X5430",550.4,47.0493827160494
"X5431",550.5,46.1168831168831
"X5432",550.6,44.5569620253165
"X5433",550.7,47.1486486486486
"X5434",550.8,48.28125
"X5435",550.9,43.4769230769231
"X5436",551,41.2058823529412
"X5437",551.1,45.3802816901408
"X5438",551.2,48.695652173913
"X5439",551.3,50.9275362318841
"X5440",551.4,53.9718309859155
"X5441",551.5,84.6216216216216
"X5442",551.6,96.3235294117647
"X5443",551.7,106.161290322581
"X5444",551.8,110.321428571429
"X5445",551.9,109.384615384615
"X5446",552,113.708333333333
"X5447",552.1,110.363636363636
"X5448",552.2,117.636363636364
"X5449",552.3,125.608695652174
"X5450",552.4,129.173913043478
"X5451",552.5,149.590909090909
"X5452",552.6,165.409090909091
"X5453",552.7,178.9
"X5454",552.8,172.3
"X5455",552.9,184.947368421053
"X5456",553,187.8
"X5457",553.1,196.769230769231
"X5458",553.2,214.75
"X5459",553.3,201.230769230769
"X5460",553.4,208.692307692308
"X5461",553.5,182.714285714286
"X5462",553.6,217.583333333333
"X5463",553.7,189.846153846154
"X5464",553.8,180.5
"X5465",553.9,165.333333333333
"X5466",554,183.545454545455
"X5467",554.1,177.272727272727
"X5468",554.2,171.9
"X5469",554.3,197.888888888889
"X5470",554.4,229.5
"X5471",554.5,184
"X5472",554.6,169.25
"X5473",554.7,167.375
"X5474",554.8,164.25
"X5475",554.9,126.111111111111
"X5476",555,164.857142857143
"X5477",555.1,127.444444444444
"X5478",555.2,120.7
"X5479",555.3,112.545454545455
"X5480",555.4,105.272727272727
"X5481",555.5,87.375
"X5482",555.6,48.5
"X5483",555.7,59.6666666666667
"X5484",555.8,64.3333333333333
"X5485",555.9,55.8571428571429
"X5486",556,47.2352941176471
"X5487",556.1,39.2857142857143
"X5488",556.2,37.85
"X5489",556.3,47.6111111111111
"X5490",556.4,41.0833333333333
"X5491",556.5,26.5
"X5492",556.6,24.1111111111111
"X5493",556.7,26.3333333333333
"X5494",556.8,19.6363636363636
"X5495",556.9,24.625
"X5496",557,47.8333333333333
"X5497",557.1,19
"X5498",557.2,20.8333333333333
"X5499",557.3,34
"X5500",557.4,31.1666666666667
"X5501",557.5,54.6666666666667
"X5502",557.6,22.8333333333333
"X5503",557.7,27.2
"X5504",557.8,24
"X5505",557.9,16.25
"X5506",558,19.5555555555556
"X5507",558.1,34.8571428571429
"X5508",558.2,39.8571428571429
"X5509",558.3,36.8571428571429
"X5510",558.4,39.1111111111111
"X5511",558.5,30
"X5512",558.6,32.5
"X5513",558.7,31.1428571428571
"X5514",558.8,31.5
"X5515",558.9,31.5
"X5516",559,33.7142857142857
"X5517",559.1,51.4285714285714
"X5518",559.2,77.2
"X5519",559.3,181.5
"X5520",559.4,70.4
"X5521",559.5,90.3333333333333
"X5522",559.6,79
"X5523",559.7,62.75
"X5524",559.8,40
"X5525",559.9,18
"X5526",560,77.5
"X5527",560.1,12
"X5528",560.2,40.3333333333333
"X5529",560.3,60
"X5530",560.4,63
"X5531",560.5,NA
"X5532",560.6,28.5
"X5533",560.7,139
"X5534",560.8,5
"X5535",560.9,NA
"X5536",561,NA
"X5537",561.1,NA
"X5538",561.2,NA
"X5539",561.3,NA
"X5540",561.4,NA
"X5541",561.5,NA
"X5542",561.6,5
"X5543",561.7,22
"X5544",561.8,NA
"X5545",561.9,23
"X5546",562,NA
"X5547",562.1,72
"X5548",562.2,34.6666666666667
"X5549",562.3,8.33333333333333
"X5550",562.4,37.5
"X5551",562.5,NA
"X5552",562.6,23.5
"X5553",562.7,4
"X5554",562.8,NA
"X5555",562.9,18.6666666666667
"X5556",563,49.5
"X5557",563.1,38.3333333333333
"X5558",563.2,81
"X5559",563.3,15.5
"X5560",563.4,56
"X5561",563.5,23
"X5562",563.6,20
"X5563",563.7,NA
"X5564",563.8,17.5
"X5565",563.9,30
"X5566",564,NA
"X5567",564.1,16
"X5568",564.2,86
"X5569",564.3,1
"X5570",564.4,34
"X5571",564.5,12
"X5572",564.6,NA
"X5573",564.7,NA
"X5574",564.8,42
"X5575",564.9,45
"X5576",565,12
"X5577",565.1,28
"X5578",565.2,39
"X5579",565.3,28
"X5580",565.4,14
"X5581",565.5,NA
"X5582",565.6,7
"X5583",565.7,NA
"X5584",565.8,21
"X5585",565.9,13.6666666666667
"X5586",566,42.6666666666667
"X5587",566.1,41
"X5588",566.2,91
"X5589",566.3,34
"X5590",566.4,51.5
"X5591",566.5,32.3333333333333
"X5592",566.6,38
"X5593",566.7,4
"X5594",566.8,NA
"X5595",566.9,7
"X5596",567,46
"X5597",567.1,NA
"X5598",567.2,NA
"X5599",567.3,8
"X5600",567.4,12
"X5601",567.5,2
"X5602",567.6,NA
"X5603",567.7,NA
"X5604",567.8,17
"X5605",567.9,NA
"X5606",568,NA
"X5607",568.1,12
"X5608",568.2,51
"X5609",568.3,17
"X5610",568.4,NA
"X5611",568.5,19.5
"X5612",568.6,9
"X5613",568.7,NA
"X5614",568.8,29
"X5615",568.9,NA
"X5616",569,NA
"X5617",569.1,NA
"X5618",569.2,NA
"X5619",569.3,NA
"X5620",569.4,NA
"X5621",569.5,NA
"X5622",569.6,6
"X5623",569.7,16
"X5624",569.8,119
"X5625",569.9,NA
"X5626",570,72
"X5627",570.1,NA
"X5628",570.2,52
"X5629",570.3,86
"X5630",570.4,47
"X5631",570.5,14
"X5632",570.6,31
"X5633",570.7,1
"X5634",570.8,20
"X5635",570.9,44
"X5636",571,43.3333333333333
"X5637",571.1,33.25
"X5638",571.2,20.125
"X5639",571.3,35.7142857142857
"X5640",571.4,36.8461538461538
"X5641",571.5,59.5
"X5642",571.6,41.3
"X5643",571.7,41.9090909090909
"X5644",571.8,34.4545454545455
"X5645",571.9,39.6363636363636
"X5646",572,51.4166666666667
"X5647",572.1,66.2727272727273
"X5648",572.2,55.1666666666667
"X5649",572.3,67.3
"X5650",572.4,49.8181818181818
"X5651",572.5,50.375
"X5652",572.6,64.7222222222222
"X5653",572.7,67.7391304347826
"X5654",572.8,55.7777777777778
"X5655",572.9,59.6
"X5656",573,62.3913043478261
"X5657",573.1,63.8
"X5658",573.2,57.1071428571429
"X5659",573.3,55.3225806451613
"X5660",573.4,52
"X5661",573.5,53
"X5662",573.6,59.2
"X5663",573.7,59.8484848484849
"X5664",573.8,58.7741935483871
"X5665",573.9,59.7272727272727
"X5666",574,64.8
"X5667",574.1,50.4411764705882
"X5668",574.2,43.1515151515151
"X5669",574.3,39.625
"X5670",574.4,34.21875
"X5671",574.5,28.1923076923077
"X5672",574.6,43.15
"X5673",574.7,26.4444444444444
"X5674",574.8,33.6666666666667
"X5675",574.9,34.8333333333333
"X5676",575,31.9
"X5677",575.1,24.1666666666667
"X5678",575.2,28.1111111111111
"X5679",575.3,33.4166666666667
"X5680",575.4,21.2857142857143
"X5681",575.5,25.0857142857143
"X5682",575.6,24.9705882352941
"X5683",575.7,30.075
"X5684",575.8,37.6279069767442
"X5685",575.9,27.125
"X5686",576,28.45
"X5687",576.1,27.1463414634146
"X5688",576.2,30.3846153846154
"X5689",576.3,19.4047619047619
"X5690",576.4,29.1142857142857
"X5691",576.5,25.09375
"X5692",576.6,32.0789473684211
"X5693",576.7,33.1219512195122
"X5694",576.8,25.3076923076923
"X5695",576.9,27.7317073170732
"X5696",577,28.3181818181818
"X5697",577.1,27.3962264150943
"X5698",577.2,29.462962962963
"X5699",577.3,28.0535714285714
"X5700",577.4,32.625
"X5701",577.5,26.2619047619048
"X5702",577.6,23.5869565217391
"X5703",577.7,22.6585365853659
"X5704",577.8,26.6734693877551
"X5705",577.9,24.2444444444444
"X5706",578,22.1025641025641
"X5707",578.1,21.3720930232558
"X5708",578.2,22.4473684210526
"X5709",578.3,25.0645161290323
"X5710",578.4,19.3793103448276
"X5711",578.5,21.9130434782609
"X5712",578.6,22.0555555555556
"X5713",578.7,19.4375
"X5714",578.8,22.8095238095238
"X5715",578.9,19
"X5716",579,22.1818181818182
"X5717",579.1,31.4166666666667
"X5718",579.2,22.9166666666667
"X5719",579.3,23.5833333333333
"X5720",579.4,21.4285714285714
"X5721",579.5,24.4
"X5722",579.6,26.9166666666667
"X5723",579.7,31.3076923076923
"X5724",579.8,30.4444444444444
"X5725",579.9,55.2
"X5726",580,57
"X5727",580.1,50.8333333333333
"X5728",580.2,33
"X5729",580.3,27.625
"X5730",580.4,40.5
"X5731",580.5,30
"X5732",580.6,26.3333333333333
"X5733",580.7,25
"X5734",580.8,40.3333333333333
"X5735",580.9,39.8
"X5736",581,28.0833333333333
"X5737",581.1,28.8
"X5738",581.2,26.0769230769231
"X5739",581.3,32.2857142857143
"X5740",581.4,27
"X5741",581.5,21.6666666666667
"X5742",581.6,27.8571428571429
"X5743",581.7,24.8
"X5744",581.8,19.7777777777778
"X5745",581.9,33.1428571428571
"X5746",582,22.1818181818182
"X5747",582.1,25.5
"X5748",582.2,26.8888888888889
"X5749",582.3,26.1111111111111
"X5750",582.4,14.8888888888889
"X5751",582.5,18
"X5752",582.6,19.5
"X5753",582.7,18.8
"X5754",582.8,40.6666666666667
"X5755",582.9,46
"X5756",583,38.2
"X5757",583.1,17.8181818181818
"X5758",583.2,15.1
"X5759",583.3,27.7272727272727
"X5760",583.4,24.7777777777778
"X5761",583.5,24
"X5762",583.6,27.9285714285714
"X5763",583.7,19.2222222222222
"X5764",583.8,34.625
"X5765",583.9,25.6363636363636
"X5766",584,25.25
"X5767",584.1,13.4444444444444
"X5768",584.2,15.1538461538462
"X5769",584.3,23.8
"X5770",584.4,14.5
"X5771",584.5,24.6
"X5772",584.6,25.4285714285714
"X5773",584.7,19.1818181818182
"X5774",584.8,16.3636363636364
"X5775",584.9,12.125
"X5776",585,18.5
"X5777",585.1,18.0833333333333
"X5778",585.2,25
"X5779",585.3,20.8461538461538
"X5780",585.4,15.9333333333333
"X5781",585.5,17.8125
"X5782",585.6,12.9375
"X5783",585.7,15.7692307692308
"X5784",585.8,21.7142857142857
"X5785",585.9,15.4545454545455
"X5786",586,37.8888888888889
"X5787",586.1,17.6
"X5788",586.2,27.9090909090909
"X5789",586.3,33.7272727272727
"X5790",586.4,29.5
"X5791",586.5,32.7777777777778
"X5792",586.6,31
"X5793",586.7,26.0714285714286
"X5794",586.8,21.2857142857143
"X5795",586.9,14.1666666666667
"X5796",587,26.0714285714286
"X5797",587.1,20.3157894736842
"X5798",587.2,23.9285714285714
"X5799",587.3,26.71875
"X5800",587.4,28.0454545454545
"X5801",587.5,26.6875
"X5802",587.6,16.7692307692308
"X5803",587.7,31.625
"X5804",587.8,27.8888888888889
"X5805",587.9,32.1
"X5806",588,30
"X5807",588.1,36.2727272727273
"X5808",588.2,42.1428571428571
"X5809",588.3,39.8333333333333
"X5810",588.4,37.4
"X5811",588.5,36.7777777777778
"X5812",588.6,41.875
"X5813",588.7,43.4285714285714
"X5814",588.8,36.9
"X5815",588.9,34.5
"X5816",589,37.6
"X5817",589.1,31.4285714285714
"X5818",589.2,26.6666666666667
"X5819",589.3,47.875
"X5820",589.4,41.2222222222222
"X5821",589.5,50.625
"X5822",589.6,40.5555555555556
"X5823",589.7,62.5714285714286
"X5824",589.8,47.3076923076923
"X5825",589.9,46.9444444444444
"X5826",590,39.25
"X5827",590.1,63.1578947368421
"X5828",590.2,56.25
"X5829",590.3,49.7222222222222
"X5830",590.4,61.5789473684211
"X5831",590.5,51.6666666666667
"X5832",590.6,64.5263157894737
"X5833",590.7,47.4761904761905
"X5834",590.8,48.6666666666667
"X5835",590.9,51.5
"X5836",591,77.5
"X5837",591.1,79.3636363636364
"X5838",591.2,73.1904761904762
"X5839",591.3,77.1818181818182
"X5840",591.4,63.6521739130435
"X5841",591.5,73.3333333333333
"X5842",591.6,83.1818181818182
"X5843",591.7,89.48
"X5844",591.8,80.304347826087
"X5845",591.9,74.625
"X5846",592,72.6190476190476
"X5847",592.1,70.35
"X5848",592.2,63.8571428571429
"X5849",592.3,60.0952380952381
"X5850",592.4,54.95
"X5851",592.5,68.25
"X5852",592.6,81.4
"X5853",592.7,70
"X5854",592.8,88.0555555555556
"X5855",592.9,81.55
"X5856",593,80.3684210526316
"X5857",593.1,69.4761904761905
"X5858",593.2,66.95
"X5859",593.3,66
"X5860",593.4,59.2692307692308
"X5861",593.5,51.03125
"X5862",593.6,62.2727272727273
"X5863",593.7,53.3055555555556
"X5864",593.8,44.8666666666667
"X5865",593.9,42.6379310344828
"X5866",594,39.6666666666667
"X5867",594.1,39.2395833333333
"X5868",594.2,41.8804347826087
"X5869",594.3,39.3373493975904
"X5870",594.4,32.472972972973
"X5871",594.5,33.0294117647059
"X5872",594.6,35.8552631578947
"X5873",594.7,39.9382716049383
"X5874",594.8,33.978021978022
"X5875",594.9,34.280487804878
"X5876",595,41.2278481012658
"X5877",595.1,42.041095890411
"X5878",595.2,42.4567901234568
"X5879",595.3,40.1149425287356
"X5880",595.4,38.183908045977
"X5881",595.5,37.6705882352941
"X5882",595.6,38.9651162790698
"X5883",595.7,35.1494252873563
"X5884",595.8,40.1444444444444
"X5885",595.9,37.5
"X5886",596,36.873417721519
"X5887",596.1,38.6266666666667
"X5888",596.2,40.2432432432432
"X5889",596.3,39.9402985074627
"X5890",596.4,21.6060606060606
"X5891",596.5,28.6949152542373
"X5892",596.6,29.3939393939394
"X5893",596.7,37.3125
"X5894",596.8,39.2131147540984
"X5895",596.9,37.8787878787879
"X5896",597,38.0793650793651
"X5897",597.1,42.2923076923077
"X5898",597.2,37.4150943396226
"X5899",597.3,39.15
"X5900",597.4,34.3333333333333
"X5901",597.5,36
"X5902",597.6,40.4117647058824
"X5903",597.7,42.2941176470588
"X5904",597.8,43.5625
"X5905",597.9,46.0588235294118
"X5906",598,40.0833333333333
"X5907",598.1,45.258064516129
"X5908",598.2,41.2068965517241
"X5909",598.3,41.71875
"X5910",598.4,36.1142857142857
"X5911",598.5,40.7222222222222
"X5912",598.6,34.9473684210526
"X5913",598.7,36.2222222222222
"X5914",598.8,41.8
"X5915",598.9,41.780487804878
"X5916",599,43.9285714285714
"X5917",599.1,44.16
"X5918",599.2,39.0363636363636
"X5919",599.3,40.4237288135593
"X5920",599.4,38.8333333333333
"X5921",599.5,36.8591549295775
"X5922",599.6,34.9759036144578
"X5923",599.7,34.5656565656566
"X5924",599.8,35.2244897959184
"X5925",599.9,35.8585858585859
"X5926",600,33.1862745098039
"X5927",600.1,34.0510204081633
"X5928",600.2,34.8989898989899
"X5929",600.3,33.42
"X5930",600.4,33.3333333333333
"X5931",600.5,35.9484536082474
"X5932",600.6,34.6969696969697
"X5933",600.7,33.1386138613861
"X5934",600.8,31.4705882352941
"X5935",600.9,35.06
"X5936",601,35.2376237623762
"X5937",601.1,33.9207920792079
"X5938",601.2,34.1340206185567
"X5939",601.3,34.1458333333333
"X5940",601.4,34.2254901960784
"X5941",601.5,31.6699029126214
"X5942",601.6,36.1619047619048
"X5943",601.7,36.8252427184466
"X5944",601.8,35.2596153846154
"X5945",601.9,35.5094339622642
"X5946",602,32.9705882352941
"X5947",602.1,36.3980582524272
"X5948",602.2,35.5242718446602
"X5949",602.3,34.2523364485981
"X5950",602.4,35.6237623762376
"X5951",602.5,38.1666666666667
"X5952",602.6,34.8584905660377
"X5953",602.7,37.6571428571429
"X5954",602.8,35.9622641509434
"X5955",602.9,37.1634615384615
"X5956",603,37.6442307692308
"X5957",603.1,38.747572815534
"X5958",603.2,36.1188118811881
"X5959",603.3,36.9108910891089
"X5960",603.4,36.8640776699029
"X5961",603.5,36.19
"X5962",603.6,34.6875
"X5963",603.7,34.8775510204082
"X5964",603.8,36.8888888888889
"X5965",603.9,39.0204081632653
"X5966",604,40.9381443298969
"X5967",604.1,41.030612244898
"X5968",604.2,42.1730769230769
"X5969",604.3,39.33
"X5970",604.4,43.4433962264151
"X5971",604.5,43.1792452830189
"X5972",604.6,46.0285714285714
"X5973",604.7,44.2621359223301
"X5974",604.8,44.1844660194175
"X5975",604.9,42.1538461538462
"X5976",605,41.75
"X5977",605.1,41.3203883495146
"X5978",605.2,37.8834951456311
"X5979",605.3,40.3846153846154
"X5980",605.4,39.5673076923077
"X5981",605.5,40.8155339805825
"X5982",605.6,36.6288659793814
"X5983",605.7,36.1573033707865
"X5984",605.8,32.9146341463415
"X5985",605.9,31.1219512195122
"X5986",606,29.9529411764706
"X5987",606.1,31.3647058823529
"X5988",606.2,32.7692307692308
"X5989",606.3,31.4393939393939
"X5990",606.4,29.6216216216216
"X5991",606.5,36.21875
"X5992",606.6,35.015873015873
"X5993",606.7,32.2957746478873
"X5994",606.8,30.8571428571429
"X5995",606.9,25.9512195121951
"X5996",607,34.6741573033708
"X5997",607.1,35.7578947368421
"X5998",607.2,37.4736842105263
"X5999",607.3,32.5918367346939
"X6000",607.4,34.3125
"X6001",607.5,36.5157894736842
"X6002",607.6,40.7352941176471
"X6003",607.7,40.4326923076923
"X6004",607.8,41.8761904761905
"X6005",607.9,39.2135922330097
"X6006",608,39.7169811320755
"X6007",608.1,42.5094339622642
"X6008",608.2,42.2641509433962
"X6009",608.3,40.377358490566
"X6010",608.4,41.7156862745098
"X6011",608.5,41.9405940594059
"X6012",608.6,42.7714285714286
"X6013",608.7,40.9009900990099
"X6014",608.8,38.62
"X6015",608.9,41.3333333333333
"X6016",609,42.9220779220779
"X6017",609.1,46.5352112676056
"X6018",609.2,49.265625
"X6019",609.3,50.6949152542373
"X6020",609.4,50.3387096774194
"X6021",609.5,50.0892857142857
"X6022",609.6,49.0384615384615
"X6023",609.7,46.125
"X6024",609.8,50.2682926829268
"X6025",609.9,59.1875
"X6026",610,54.8
"X6027",610.1,67.6666666666667
"X6028",610.2,63.75
"X6029",610.3,56.25
"X6030",610.4,53.1176470588235
"X6031",610.5,55.6923076923077
"X6032",610.6,34.2857142857143
"X6033",610.7,30.6666666666667
"X6034",610.8,37.3333333333333
"X6035",610.9,39
"X6036",611,19.4285714285714
"X6037",611.1,29
"X6038",611.2,10.8333333333333
"X6039",611.3,34
"X6040",611.4,7.66666666666667
"X6041",611.5,10.8
"X6042",611.6,9.83333333333333
"X6043",611.7,39
"X6044",611.8,25
"X6045",611.9,48
"X6046",612,4
"X6047",612.1,24
"X6048",612.2,136
"X6049",612.3,152
"X6050",612.4,59
"X6051",612.5,41
"X6052",612.6,53
"X6053",612.7,82.6666666666667
"X6054",612.8,64.25
"X6055",612.9,46.6666666666667
"X6056",613,26
"X6057",613.1,48.3333333333333
"X6058",613.2,36.6
"X6059",613.3,34.5
"X6060",613.4,52.6666666666667
"X6061",613.5,33.4
"X6062",613.6,73.3333333333333
"X6063",613.7,86.5
"X6064",613.8,23.6666666666667
"X6065",613.9,45
"X6066",614,68
"X6067",614.1,8.5
"X6068",614.2,NA
"X6069",614.3,12
"X6070",614.4,66
"X6071",614.5,11
"X6072",614.6,45
"X6073",614.7,31
"X6074",614.8,56
"X6075",614.9,31
"X6076",615,42.75
"X6077",615.1,56
"X6078",615.2,56.5
"X6079",615.3,44
"X6080",615.4,21.5
"X6081",615.5,11.6666666666667
"X6082",615.6,11.6666666666667
"X6083",615.7,27
"X6084",615.8,26.3333333333333
"X6085",615.9,8
"X6086",616,12.5
"X6087",616.1,NA
"X6088",616.2,38
"X6089",616.3,NA
"X6090",616.4,7
"X6091",616.5,1
"X6092",616.6,7
"X6093",616.7,145
"X6094",616.8,NA
"X6095",616.9,47
"X6096",617,49
"X6097",617.1,63
"X6098",617.2,NA
"X6099",617.3,NA
"X6100",617.4,NA
"X6101",617.5,NA
"X6102",617.6,39
"X6103",617.7,NA
"X6104",617.8,1
"X6105",617.9,13.3333333333333
"X6106",618,1
"X6107",618.1,11.6666666666667
"X6108",618.2,21.6666666666667
"X6109",618.3,15.6666666666667
"X6110",618.4,3
"X6111",618.5,4.33333333333333
"X6112",618.6,4.66666666666667
"X6113",618.7,1.5
"X6114",618.8,130
"X6115",618.9,16.75
"X6116",619,48
"X6117",619.1,60
"X6118",619.2,29
"X6119",619.3,44
"X6120",619.4,112
"X6121",619.5,7
"X6122",619.6,33
"X6123",619.7,169
"X6124",619.8,71.5
"X6125",619.9,100
"X6126",620,167.5
"X6127",620.1,107.5
"X6128",620.2,66.5
"X6129",620.3,104
"X6130",620.4,63
"X6131",620.5,24
"X6132",620.6,26
"X6133",620.7,117
"X6134",620.8,45
"X6135",620.9,NA
"X6136",621,1
"X6137",621.1,154
"X6138",621.2,76.5
"X6139",621.3,122
"X6140",621.4,105.333333333333
"X6141",621.5,68
"X6142",621.6,53.7142857142857
"X6143",621.7,62.3333333333333
"X6144",621.8,32.6666666666667
"X6145",621.9,60.5
"X6146",622,50.8888888888889
"X6147",622.1,26.5625
"X6148",622.2,29.7777777777778
"X6149",622.3,26.9047619047619
"X6150",622.4,29.28
"X6151",622.5,25.8888888888889
"X6152",622.6,28.0882352941176
"X6153",622.7,24.7317073170732
"X6154",622.8,30.4722222222222
"X6155",622.9,22.0285714285714
"X6156",623,22
"X6157",623.1,29.9354838709677
"X6158",623.2,26.7241379310345
"X6159",623.3,23.7096774193548
"X6160",623.4,32.7777777777778
"X6161",623.5,19.9666666666667
"X6162",623.6,23.5862068965517
"X6163",623.7,24.8518518518519
"X6164",623.8,23.7058823529412
"X6165",623.9,24.5454545454545
"X6166",624,24.0540540540541
"X6167",624.1,25.4102564102564
"X6168",624.2,34.5405405405405
"X6169",624.3,29.3235294117647
"X6170",624.4,35.5
"X6171",624.5,29.0714285714286
"X6172",624.6,21
"X6173",624.7,21.4285714285714
"X6174",624.8,23.4
"X6175",624.9,53
"X6176",625,17
"X6177",625.1,27
"X6178",625.2,20
"X6179",625.3,3
"X6180",625.4,11
"X6181",625.5,NA
"X6182",625.6,19
"X6183",625.7,23
"X6184",625.8,3
"X6185",625.9,24
"X6186",626,6
"X6187",626.1,11
"X6188",626.2,6
"X6189",626.3,5.5
"X6190",626.4,1
"X6191",626.5,NA
"X6192",626.6,4
"X6193",626.7,16
"X6194",626.8,10
"X6195",626.9,14.3333333333333
"X6196",627,38
"X6197",627.1,42
"X6198",627.2,2
"X6199",627.3,NA
"X6200",627.4,NA
"X6201",627.5,NA
"X6202",627.6,NA
"X6203",627.7,NA
"X6204",627.8,NA
"X6205",627.9,11.5
"X6206",628,8.33333333333333
"X6207",628.1,20
"X6208",628.2,23
"X6209",628.3,25
"X6210",628.4,13
"X6211",628.5,29.5
"X6212",628.6,23.6666666666667
"X6213",628.7,7
"X6214",628.8,23.6666666666667
"X6215",628.9,29.8
"X6216",629,29.5
"X6217",629.1,42.3333333333333
"X6218",629.2,34.375
"X6219",629.3,42.5555555555556
"X6220",629.4,34.0833333333333
"X6221",629.5,32.5
"X6222",629.6,32.5384615384615
"X6223",629.7,29.3333333333333
