"","depth_mm","Mn"
"X4602",467.6,170.575757575758
"X4603",467.7,170.161616161616
"X4604",467.8,178.181818181818
"X4605",467.9,182.964646464646
"X4606",468,180.550505050505
"X4607",468.1,180.813131313131
"X4608",468.2,187.075757575758
"X4609",468.3,188.69696969697
"X4610",468.4,195.540404040404
"X4611",468.5,193.429292929293
"X4612",468.6,187.954545454545
"X4613",468.7,184.065656565657
"X4614",468.8,183.656565656566
"X4615",468.9,182.116161616162
"X4616",469,188.267676767677
"X4617",469.1,195.171717171717
"X4618",469.2,194.146464646465
"X4619",469.3,198.030303030303
"X4620",469.4,202.616161616162
"X4621",469.5,204.813131313131
"X4622",469.6,208.323232323232
"X4623",469.7,208.146464646465
"X4624",469.8,208.909090909091
"X4625",469.9,211.878787878788
"X4626",470,214.929292929293
"X4627",470.1,216.39898989899
"X4628",470.2,217.974747474747
"X4629",470.3,220.777777777778
"X4630",470.4,221.055555555556
"X4631",470.5,220.70202020202
"X4632",470.6,225
"X4633",470.7,224.585858585859
"X4634",470.8,226.035353535354
"X4635",470.9,231.282828282828
"X4636",471,232.69696969697
"X4637",471.1,237.287878787879
"X4638",471.2,236.106060606061
"X4639",471.3,239.656565656566
"X4640",471.4,238.555555555556
"X4641",471.5,238.585858585859
"X4642",471.6,240.489898989899
"X4643",471.7,241.333333333333
"X4644",471.8,243.247474747475
"X4645",471.9,241.883838383838
"X4646",472,243.69696969697
"X4647",472.1,244.29797979798
"X4648",472.2,247.631313131313
"X4649",472.3,244.080808080808
"X4650",472.4,244.707070707071
"X4651",472.5,246.555555555556
"X4652",472.6,246.060606060606
"X4653",472.7,248.984848484848
"X4654",472.8,248.055555555556
"X4655",472.9,249.383838383838
"X4656",473,249.131313131313
"X4657",473.1,245.136363636364
"X4658",473.2,248.348484848485
"X4659",473.3,247.964646464646
"X4660",473.4,248.823232323232
"X4661",473.5,248.929292929293
"X4662",473.6,249.974747474747
"X4663",473.7,248.969696969697
"X4664",473.8,246.080808080808
"X4665",473.9,248.343434343434
"X4666",474,246.393939393939
"X4667",474.1,245.914141414141
"X4668",474.2,246.732323232323
"X4669",474.3,247.085858585859
"X4670",474.4,243.277777777778
"X4671",474.5,246.10101010101
"X4672",474.6,246.015151515152
"X4673",474.7,240.565656565657
"X4674",474.8,240.343434343434
"X4675",474.9,238.656565656566
"X4676",475,239.035353535354
"X4677",475.1,235.949494949495
"X4678",475.2,236.227272727273
"X4679",475.3,237.520202020202
"X4680",475.4,237.949494949495
"X4681",475.5,239.010101010101
"X4682",475.6,237.883838383838
"X4683",475.7,233.873737373737
"X4684",475.8,234.762626262626
"X4685",475.9,231.757575757576
"X4686",476,234.459595959596
"X4687",476.1,231.454545454545
"X4688",476.2,231.828282828283
"X4689",476.3,226.909090909091
"X4690",476.4,224.969696969697
"X4691",476.5,226.267676767677
"X4692",476.6,226.30303030303
"X4693",476.7,222.328282828283
"X4694",476.8,217.691919191919
"X4695",476.9,215.641414141414
"X4696",477,213.868686868687
"X4697",477.1,213.59595959596
"X4698",477.2,209.277777777778
"X4699",477.3,213.116161616162
"X4700",477.4,209.752525252525
"X4701",477.5,209.474747474747
"X4702",477.6,210.641414141414
"X4703",477.7,208.358585858586
"X4704",477.8,201.424242424242
"X4705",477.9,198.89898989899
"X4706",478,196
"X4707",478.1,194.681818181818
"X4708",478.2,195.489898989899
"X4709",478.3,194.853535353535
"X4710",478.4,194.338383838384
"X4711",478.5,195.318181818182
"X4712",478.6,196.469696969697
"X4713",478.7,194.090909090909
"X4714",478.8,198.575757575758
"X4715",478.9,199.176767676768
"X4716",479,192.479797979798
"X4717",479.1,186.99494949495
"X4718",479.2,188.646464646465
"X4719",479.3,188.393939393939
"X4720",479.4,194.489898989899
"X4721",479.5,198.050505050505
"X4722",479.6,195.555555555556
"X4723",479.7,197.787878787879
"X4724",479.8,188.661616161616
"X4725",479.9,184.868686868687
"X4726",480,184.075757575758
"X4727",480.1,182.30303030303
"X4728",480.2,182.752525252525
"X4729",480.3,186.60101010101
"X4730",480.4,186.550505050505
"X4731",480.5,185.545454545455
"X4732",480.6,186.419191919192
"X4733",480.7,193.560606060606
"X4734",480.8,190.232323232323
"X4735",480.9,186.222222222222
"X4736",481,187.378787878788
"X4737",481.1,185.69696969697
"X4738",481.2,185.853535353535
"X4739",481.3,188.813131313131
"X4740",481.4,190.020202020202
"X4741",481.5,183.409090909091
"X4742",481.6,186.767676767677
"X4743",481.7,187.388888888889
"X4744",481.8,187.565656565657
"X4745",481.9,188.772727272727
"X4746",482,188.792929292929
"X4747",482.1,180.565656565657
"X4748",482.2,178.560606060606
"X4749",482.3,182.590909090909
"X4750",482.4,180.292929292929
"X4751",482.5,182.742424242424
"X4752",482.6,181.944444444444
"X4753",482.7,180.686868686869
"X4754",482.8,179.035353535354
"X4755",482.9,180.717171717172
"X4756",483,179.070707070707
"X4757",483.1,179.080808080808
"X4758",483.2,187.611111111111
"X4759",483.3,188.535353535354
"X4760",483.4,183.843434343434
"X4761",483.5,181.277777777778
"X4762",483.6,180.833333333333
"X4763",483.7,180.984848484848
"X4764",483.8,181.333333333333
"X4765",483.9,178.212121212121
"X4766",484,177.964646464646
"X4767",484.1,175.277777777778
"X4768",484.2,176.757575757576
"X4769",484.3,185.025252525253
"X4770",484.4,186.843434343434
"X4771",484.5,185.378787878788
"X4772",484.6,185.353535353535
"X4773",484.7,190.409090909091
"X4774",484.8,191.590909090909
"X4775",484.9,190.464646464646
"X4776",485,186.89898989899
"X4777",485.1,184.686868686869
"X4778",485.2,185.545454545455
"X4779",485.3,178.944444444444
"X4780",485.4,176.5
"X4781",485.5,174.79797979798
"X4782",485.6,175.873737373737
"X4783",485.7,169.681818181818
"X4784",485.8,169.131313131313
"X4785",485.9,170.737373737374
"X4786",486,166.808080808081
"X4787",486.1,163.292929292929
"X4788",486.2,161.489898989899
"X4789",486.3,159.136363636364
"X4790",486.4,167.146464646465
"X4791",486.5,161.909090909091
"X4792",486.6,165.075757575758
"X4793",486.7,168.828282828283
"X4794",486.8,167.025252525253
"X4795",486.9,167.555555555556
"X4796",487,170.323232323232
"X4797",487.1,171.752525252525
"X4798",487.2,176.631313131313
"X4799",487.3,178.00505050505
"X4800",487.4,174.732323232323
"X4801",487.5,173.378787878788
"X4802",487.6,175.00505050505
"X4803",487.7,180.540404040404
"X4804",487.8,171.641414141414
"X4805",487.9,174.287878787879
"X4806",488,173.863636363636
"X4807",488.1,172.833333333333
"X4808",488.2,176.343434343434
"X4809",488.3,172.863636363636
"X4810",488.4,172.267676767677
"X4811",488.5,172.469696969697
"X4812",488.6,173.020202020202
"X4813",488.7,176.808080808081
"X4814",488.8,177.131313131313
"X4815",488.9,178.49494949495
"X4816",489,179.09595959596
"X4817",489.1,182.080808080808
"X4818",489.2,185.333333333333
"X4819",489.3,178.252525252525
"X4820",489.4,173.353535353535
"X4821",489.5,176.242424242424
"X4822",489.6,178.580808080808
"X4823",489.7,175.227272727273
"X4824",489.8,173.808080808081
"X4825",489.9,175.50505050505
"X4826",490,173.90404040404
"X4827",490.1,176.085858585859
"X4828",490.2,173.186868686869
"X4829",490.3,175.909090909091
"X4830",490.4,181.186868686869
"X4831",490.5,181.070707070707
"X4832",490.6,178.111111111111
"X4833",490.7,177.50505050505
"X4834",490.8,172.333333333333
"X4835",490.9,174.909090909091
"X4836",491,174.363636363636
"X4837",491.1,175.252525252525
"X4838",491.2,177.853535353535
"X4839",491.3,185.792929292929
"X4840",491.4,192.348484848485
"X4841",491.5,193.015151515152
"X4842",491.6,192.449494949495
"X4843",491.7,188.959595959596
"X4844",491.8,189.590909090909
"X4845",491.9,197.176767676768
"X4846",492,196.287878787879
"X4847",492.1,198.055555555556
"X4848",492.2,202.171717171717
"X4849",492.3,202.474747474747
"X4850",492.4,198.424242424242
"X4851",492.5,195.5
"X4852",492.6,188.19696969697
"X4853",492.7,183.191919191919
"X4854",492.8,177.575757575758
"X4855",492.9,175.959595959596
"X4856",493,179.09595959596
"X4857",493.1,178.969696969697
"X4858",493.2,183.792929292929
"X4859",493.3,183.772727272727
"X4860",493.4,186.151515151515
"X4861",493.5,183.030303030303
"X4862",493.6,184.090909090909
"X4863",493.7,184.469696969697
"X4864",493.8,179.070707070707
"X4865",493.9,183.70202020202
"X4866",494,185.823232323232
"X4867",494.1,179.707070707071
"X4868",494.2,179.10101010101
"X4869",494.3,178.181818181818
"X4870",494.4,182.338383838384
"X4871",494.5,184.232323232323
"X4872",494.6,188.010101010101
"X4873",494.7,186.762626262626
"X4874",494.8,186.313131313131
"X4875",494.9,185.732323232323
"X4876",495,186.313131313131
"X4877",495.1,183.939393939394
"X4878",495.2,187.469696969697
"X4879",495.3,188.737373737374
"X4880",495.4,187.328282828283
"X4881",495.5,186.19696969697
"X4882",495.6,180.212121212121
"X4883",495.7,180.949494949495
"X4884",495.8,183.156565656566
"X4885",495.9,182.808080808081
"X4886",496,181.085858585859
"X4887",496.1,186.954545454545
"X4888",496.2,184.984848484848
"X4889",496.3,183.454545454545
"X4890",496.4,180.656565656566
"X4891",496.5,181.414141414141
"X4892",496.6,179.80303030303
"X4893",496.7,179.136363636364
"X4894",496.8,182.277777777778
"X4895",496.9,181.606060606061
"X4896",497,180.565656565657
"X4897",497.1,179.681818181818
"X4898",497.2,179.257575757576
"X4899",497.3,182.383838383838
"X4900",497.4,180.090909090909
"X4901",497.5,180.126262626263
"X4902",497.6,178.858585858586
"X4903",497.7,180.550505050505
"X4904",497.8,179.020202020202
"X4905",497.9,181.151515151515
"X4906",498,181.989898989899
"X4907",498.1,181.80303030303
"X4908",498.2,182.585858585859
"X4909",498.3,181.676767676768
"X4910",498.4,181.893939393939
"X4911",498.5,184.661616161616
"X4912",498.6,185.89898989899
"X4913",498.7,182.459595959596
"X4914",498.8,180.934343434343
"X4915",498.9,179.49494949495
"X4916",499,178.661616161616
"X4917",499.1,178.292929292929
"X4918",499.2,180.90404040404
"X4919",499.3,184.611111111111
"X4920",499.4,180.888888888889
"X4921",499.5,181.010101010101
"X4922",499.6,179.888888888889
"X4923",499.7,181.40404040404
"X4924",499.8,183.540404040404
"X4925",499.9,186.631313131313
"X4926",500,183.282828282828
"X4927",500.1,183.787878787879
"X4928",500.2,186.565656565657
"X4929",500.3,182.479797979798
"X4930",500.4,180.439393939394
"X4931",500.5,182.5
"X4932",500.6,180.671717171717
"X4933",500.7,177.661616161616
"X4934",500.8,182.328282828283
"X4935",500.9,182.111111111111
"X4936",501,181.045454545455
"X4937",501.1,183.217171717172
"X4938",501.2,183.19696969697
"X4939",501.3,184.247474747475
"X4940",501.4,188.474747474747
"X4941",501.5,185.873737373737
"X4942",501.6,183.974747474747
"X4943",501.7,185.29797979798
"X4944",501.8,187.434343434343
"X4945",501.9,186.752525252525
"X4946",502,188.348484848485
"X4947",502.1,188.767676767677
"X4948",502.2,187.949494949495
"X4949",502.3,188.868686868687
"X4950",502.4,189.873737373737
"X4951",502.5,192.974747474747
"X4952",502.6,194.580808080808
"X4953",502.7,194.49494949495
"X4954",502.8,194.045454545455
"X4955",502.9,198.969696969697
"X4956",503,198.434343434343
"X4957",503.1,199.282828282828
"X4958",503.2,195.651515151515
"X4959",503.3,198.762626262626
"X4960",503.4,195.217171717172
"X4961",503.5,197.606060606061
"X4962",503.6,194.777777777778
"X4963",503.7,195.520202020202
"X4964",503.8,193.181818181818
"X4965",503.9,189.60101010101
"X4966",504,191.99494949495
"X4967",504.1,191.111111111111
"X4968",504.2,189.893939393939
"X4969",504.3,189.924242424242
"X4970",504.4,188.646464646465
"X4971",504.5,187.580808080808
"X4972",504.6,183.161616161616
"X4973",504.7,180.893939393939
"X4974",504.8,178.489898989899
"X4975",504.9,176.20202020202
"X4976",505,176.540404040404
"X4977",505.1,174.949494949495
"X4978",505.2,175.212121212121
"X4979",505.3,173.222222222222
"X4980",505.4,170.934343434343
"X4981",505.5,173.237373737374
"X4982",505.6,174.434343434343
"X4983",505.7,172.207070707071
"X4984",505.8,171.70202020202
"X4985",505.9,169.075757575758
"X4986",506,169.818181818182
"X4987",506.1,172.681818181818
"X4988",506.2,173.575757575758
"X4989",506.3,177.318181818182
"X4990",506.4,175.525252525253
"X4991",506.5,174.611111111111
"X4992",506.6,174.075757575758
"X4993",506.7,175.308080808081
"X4994",506.8,174.287878787879
"X4995",506.9,179.060606060606
"X4996",507,178.853535353535
"X4997",507.1,175.621212121212
"X4998",507.2,179.732323232323
"X4999",507.3,175.863636363636
"X5000",507.4,175.030303030303
"X5001",507.5,177.631313131313
"X5002",507.6,177.252525252525
"X5003",507.7,174.252525252525
"X5004",507.8,177.272727272727
"X5005",507.9,183.989898989899
"X5006",508,180.823232323232
"X5007",508.1,177.550505050505
"X5008",508.2,179.080808080808
"X5009",508.3,188.030303030303
"X5010",508.4,184.79797979798
"X5011",508.5,184.585858585859
"X5012",508.6,182.939393939394
"X5013",508.7,178.287878787879
"X5014",508.8,175.429292929293
"X5015",508.9,178.065656565657
"X5016",509,177.5
"X5017",509.1,180.075757575758
"X5018",509.2,182.126262626263
"X5019",509.3,184.878787878788
"X5020",509.4,182.156565656566
"X5021",509.5,181.707070707071
"X5022",509.6,178.131313131313
"X5023",509.7,178.10101010101
"X5024",509.8,179.454545454545
"X5025",509.9,181.040404040404
"X5026",510,189.666666666667
"X5027",510.1,190.813131313131
"X5028",510.2,195.934343434343
"X5029",510.3,191.570707070707
"X5030",510.4,189.444444444444
"X5031",510.5,190.015151515152
"X5032",510.6,188.747474747475
"X5033",510.7,185.883838383838
"X5034",510.8,182.29797979798
"X5035",510.9,182.752525252525
"X5036",511,181.848484848485
"X5037",511.1,180.570707070707
"X5038",511.2,183.964646464646
"X5039",511.3,182.590909090909
"X5040",511.4,182.510101010101
"X5041",511.5,182.358585858586
"X5042",511.6,181.69696969697
"X5043",511.7,178.914141414141
"X5044",511.8,180.550505050505
"X5045",511.9,181.222222222222
"X5046",512,184.954545454545
"X5047",512.1,183.454545454545
"X5048",512.2,185.106060606061
"X5049",512.3,179.353535353535
"X5050",512.4,176.282828282828
"X5051",512.5,186.09595959596
"X5052",512.6,179.429292929293
"X5053",512.7,176.111111111111
"X5054",512.8,178.368686868687
"X5055",512.9,179.419191919192
"X5056",513,182.555555555556
"X5057",513.1,185.772727272727
"X5058",513.2,193.429292929293
"X5059",513.3,189.555555555556
"X5060",513.4,189.590909090909
"X5061",513.5,185.909090909091
"X5062",513.6,183.136363636364
"X5063",513.7,183.49494949495
"X5064",513.8,183.186868686869
"X5065",513.9,181.373737373737
"X5066",514,179.550505050505
"X5067",514.1,176.575757575758
"X5068",514.2,176.974747474747
"X5069",514.3,182.040404040404
"X5070",514.4,184.585858585859
"X5071",514.5,185.828282828283
"X5072",514.6,186.631313131313
"X5073",514.7,181.919191919192
"X5074",514.8,181.449494949495
"X5075",514.9,182.474747474747
"X5076",515,182.075757575758
"X5077",515.1,185.49494949495
"X5078",515.2,187.191919191919
"X5079",515.3,188.666666666667
"X5080",515.4,190.969696969697
"X5081",515.5,185.459595959596
"X5082",515.6,181.80303030303
"X5083",515.7,181.818181818182
"X5084",515.8,188.454545454545
"X5085",515.9,187.313131313131
"X5086",516,179.606060606061
"X5087",516.1,178.525252525253
"X5088",516.2,179.191919191919
"X5089",516.3,178.858585858586
"X5090",516.4,180.186868686869
"X5091",516.5,179.29797979798
"X5092",516.6,179.585858585859
"X5093",516.7,180.818181818182
"X5094",516.8,185.671717171717
"X5095",516.9,183.782828282828
"X5096",517,178.520202020202
"X5097",517.1,181.434343434343
"X5098",517.2,175.49494949495
"X5099",517.3,179.89898989899
"X5100",517.4,179.843434343434
"X5101",517.5,175.348484848485
"X5102",517.6,172.50505050505
"X5103",517.7,170.141414141414
"X5104",517.8,168.424242424242
"X5105",517.9,173.484848484848
"X5106",518,172.575757575758
"X5107",518.1,171.49494949495
"X5108",518.2,168.944444444444
"X5109",518.3,169.232323232323
"X5110",518.4,171.409090909091
"X5111",518.5,174.287878787879
"X5112",518.6,172.257575757576
"X5113",518.7,172.742424242424
"X5114",518.8,175.29797979798
"X5115",518.9,170.964646464646
"X5116",519,169.631313131313
"X5117",519.1,171.888888888889
"X5118",519.2,173.737373737374
"X5119",519.3,170.757575757576
"X5120",519.4,175.934343434343
"X5121",519.5,179.631313131313
"X5122",519.6,167.090909090909
"X5123",519.7,156.292452830189
"X5124",519.8,157.198113207547
"X5125",519.9,158.839622641509
"X5126",520,161.075471698113
"X5127",520.1,150.264150943396
"X5128",520.2,148.735849056604
"X5129",520.3,147.77358490566
"X5130",520.4,147.198113207547
"X5131",520.5,151.471698113208
"X5132",520.6,154.009433962264
"X5133",520.7,148.877358490566
"X5134",520.8,154.141509433962
"X5135",520.9,154.009433962264
"X5136",521,158.066037735849
"X5137",521.1,161.094339622642
"X5138",521.2,160.811320754717
"X5139",521.3,165.094339622642
"X5140",521.4,169.405660377358
"X5141",521.5,166.235849056604
"X5142",521.6,175.745283018868
"X5143",521.7,173.896226415094
"X5144",521.8,176.235849056604
"X5145",521.9,177
"X5146",522,179.962264150943
"X5147",522.1,172.594339622642
"X5148",522.2,171.377358490566
